scenario_family,scenario,baseline_scenario,unit_type,iter,error_rate,error_pct,pool_source,unit,total_abundance,q0,q1,q2,coverage_zhanghuang,coverage_chao,coverage_turing
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1237,10,3,2.2295918739204166,1.851851851851852,0.9181818181818182,0.9181818181818182,0.9
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1243,20,4,3.8003195872049766,3.6363636363636362,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1274,25,8,5.78411681499514,4.562043795620436,0.8862370411031065,0.8863157894736842,0.88
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1310,45,3,1.3329097102826746,1.1447145279819106,0.978743961352657,0.978743961352657,0.9777777777777777
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1366,5,4,3.7892914162759954,3.571428571428574,0.4999999999999999,0.48571428571428577,0.4
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,137,1,1,1,1,0,0,0
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1372,50,6,3.704432983995056,3.2722513089005236,0.9400000000084074,0.9412,0.94
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1464,15,3,2.347230565787614,2.1028037383177574,1,1,0.9333333333333333
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1477,55,8,3.7649612804514243,2.905859750240153,0.9090909435859563,0.9099249374478732,0.9090909090909091
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1491,4,3,2.82842712474619,2.6666666666666665,0.625,0.625,0.5
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,152,15,4,2.8936984026091066,2.472527472527472,0.8833333333333333,0.8833333333333333,0.8666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1537,13,7,5.655670782899209,4.5675675675675675,0.7171717171717171,0.7159763313609467,0.6923076923076923
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1549,91,14,6.360931392871825,4.081320847708232,0.9570042725783551,0.9569995222169135,0.9560439560439561
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1556,14,7,6.257530051692513,5.7647058823529385,0.7884615384615384,0.7961672473867596,0.7857142857142857
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,157,3,1,1,1,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1587,14,6,5.107954878248904,4.454545454545454,0.8758741258741258,0.8761904761904762,0.8571428571428572
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1660,19,8,4.887233348120303,3.1946902654867255,0.748040313549832,0.748040313549832,0.736842105263158
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1677,87,9,4.227084310215815,2.9325842696629216,0.9772757299511164,0.9772757299511164,0.9770114942528736
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1686,1,1,1,1,0,0,0
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1694,10,3,2.454555595891148,2.173913043478261,1,1,0.9
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1706,42,14,9.90908160307273,7.7368421052631495,0.8604529870897009,0.8605442176870748,0.8571428571428572
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1768,95,10,4.5787643552043615,3.3314876338132144,0.9688692973794959,0.9688627162311373,0.968421052631579
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1826,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1837,184,12,4.150873577684806,3.2460210930009596,0.9784974766264859,0.9784958871915393,0.9782608695652174
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1875,42,7,4.146090617151632,2.773584905660377,1,1,0.9761904761904762
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1887,10,5,3.8932204747617334,3.1250000000000018,0.7206896551724138,0.7206896551724138,0.7
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1893,8,3,2.4602329762891006,2.1333333333333333,0.9027777777777778,0.9027777777777778,0.875
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1992,4,2,1.7547653506033232,1.6,1,1,0.75
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1996,72,7,5.841908123315165,5.3114754098360635,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2011,29,7,4.54170841054261,3.350597609561752,0.9356890365135082,0.9356321839080459,0.9310344827586207
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2021,14,5,4.456676065491858,4.083333333333332,0.9335664335664335,0.9380952380952381,0.9285714285714286
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2034,314,7,1.492585784652186,1.1857321531652876,0.9904762870704694,0.9904762870704694,0.9904458598726115
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2076,2,2,2,2,0,0,0
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2142,12,3,2.0574424589560696,1.6744186046511624,0.9294871794871795,0.9294871794871795,0.9166666666666666
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,215,19,7,4.393438145237897,3.2522522522522515,0.736745280862928,0.7439544807965861,0.736842105263158
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2182,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2205,64,12,7.1759290979066055,5.5956284153005464,0.9228686373671952,0.9228546238244514,0.921875
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,223,19,2,1.2289892094880017,1.1107692307692307,1,1,0.9473684210526316
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2257,177,13,5.831773618472813,3.3814355099838105,0.9944758317639674,0.9944758317639674,0.9943502824858758
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2260,13,2,1.3115234140474163,1.1655172413793102,1,1,0.9230769230769231
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2276,46,8,5.031616637768007,3.725352112676058,0.9810928145367406,0.9808184143222506,0.9782608695652174
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,2312,24,7,5.454091093626762,4.64516129032258,0.9240013736581243,0.9233333333333333,0.9166666666666666
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,288,15,5,3.5774227027631387,3.000000000000001,0.8003996003996003,0.8133333333333334,0.8
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,291,19,6,3.0541788518023054,2.03954802259887,0.7951635846372689,0.7951635846372689,0.7894736842105263
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,391,48,8,4.96167335748985,3.3982300884955747,0.9808006535947712,0.9808006535947712,0.9791666666666666
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,400,9,4,2.72568088924821,2.0769230769230766,0.7037037037037037,0.7037037037037037,0.6666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,408,5,4,3.7892914162759954,3.571428571428574,0.4999999999999999,0.48571428571428577,0.4
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,476,59,7,2.8581622376192977,2.0040299366724237,0.9497303543913713,0.9497303543913713,0.9491525423728814
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,609,36,10,6.918150687743452,5.4453781512605035,0.8920778473569974,0.8919753086419753,0.8888888888888888
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,620,26,11,8.205267101771813,6.5,0.7754347826086956,0.7752247752247752,0.7692307692307692
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,633,25,8,6.031378142979499,4.844961240310077,0.883056164009186,0.8832432432432432,0.88
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,644,33,6,3.5339949087805107,2.574468085106383,0.974481658692185,0.974481658692185,0.9696969696969697
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,730,8,3,2.0867794400977164,1.6842105263157894,0.8055555555555556,0.8055555555555556,0.75
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,788,10,3,2.454555595891148,2.173913043478261,1,1,0.9
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,792,116,9,5.239843687008163,4.4556291390728475,0.98290065493569,0.9829072532699168,0.9827586206896551
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,805,42,4,1.5121208882017414,1.216551724137931,0.953514739229025,0.953514739229025,0.9523809523809523
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,812,27,8,4.952991783466796,3.269058295964124,0.9358024691358025,0.9358024691358025,0.9259259259259259
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,827,33,7,4.52408384411347,3.457142857142858,0.9432063271698526,0.9429590017825312,0.9393939393939394
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,870,12,4,2.309401076758503,1.7142857142857137,0.7708333333333334,0.7708333333333334,0.75
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,926,6,3,2.381101577952299,2,0.7619047619047619,0.7619047619047619,0.6666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1030,10,6,4.999999999999999,4.1666666666666705,0.626984126984127,0.6210526315789473,0.6
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1058,9,6,4.860268825015378,3.8571428571428563,0.45238095238095233,0.4771241830065359,0.4444444444444444
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1064,27,6,3.8800798392740092,2.951417004048582,0.9286694101508917,0.9286694101508917,0.9259259259259259
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1090,27,5,2.715748885009223,1.9234828496042216,0.9679012345679012,0.9679012345679012,0.962962962962963
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1141,20,4,2.225324570645812,1.6949152542372878,0.9095238095238095,0.9095238095238095,0.9
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1166,7,3,2.6004900059896596,2.333333333333333,0.8928571428571429,0.8928571428571429,0.8571428571428572
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1174,15,6,3.231652035047826,2.142857142857143,0.6781609195402298,0.6781609195402298,0.6666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1180,11,4,3.0677684028710237,2.574468085106383,0.8484848484848485,0.8484848484848485,0.8181818181818181
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1237,10,4,2.5611285178871386,1.9230769230769234,0.73,0.73,0.7
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1243,20,5,4.181049494811304,3.773584905660377,0.9554824561403509,0.9547619047619047,0.95
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1274,25,8,5.78411681499514,4.562043795620436,0.8862370411031065,0.8863157894736842,0.88
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1310,45,3,1.3329097102826746,1.1447145279819106,0.978743961352657,0.978743961352657,0.9777777777777777
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1366,5,3,2.8717458874925876,2.7777777777777786,1,0.9,0.8
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,137,1,1,1,1,0,0,0
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1372,50,6,3.704432983995056,3.2722513089005236,0.9400000000084074,0.9412,0.94
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1464,15,3,2.347230565787614,2.1028037383177574,1,1,0.9333333333333333
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1477,55,7,3.5466203136373844,2.824463118580766,0.9272727223448495,0.928159645232816,0.9272727272727272
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1491,4,3,2.82842712474619,2.6666666666666665,0.625,0.625,0.5
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,152,15,4,2.773297258704777,2.272727272727273,0.8833333333333333,0.8833333333333333,0.8666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1537,13,7,5.655670782899209,4.5675675675675675,0.7171717171717171,0.7159763313609467,0.6923076923076923
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1549,91,13,6.137708158438204,4.0454323400097705,0.9679932835687975,0.9679816586291407,0.967032967032967
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1556,14,7,6.107480038887458,5.444444444444442,0.8059440559440559,0.8056478405315615,0.7857142857142857
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,157,3,1,1,1,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1587,14,6,5.107954878248904,4.454545454545454,0.8758741258741258,0.8761904761904762,0.8571428571428572
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1660,19,9,5.2571509052343535,3.2522522522522515,0.6373355263157895,0.6373355263157895,0.631578947368421
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1677,87,9,4.227084310215815,2.9325842696629216,0.9772757299511164,0.9772757299511164,0.9770114942528736
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1686,1,1,1,1,0,0,0
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1694,10,3,2.5685676074155555,2.3809523809523814,1,1,0.9
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1706,42,13,8.617194060443108,6.6818181818181746,0.8344166172849251,0.8344867358708189,0.8333333333333334
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1768,95,11,4.710931540103718,3.343831048536495,0.9583429631803378,0.9583379501385042,0.9578947368421052
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1826,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1837,184,12,4.225760043884831,3.269847401970254,0.9839916557664241,0.9839873220813564,0.9836956521739131
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1875,42,6,3.3132072098192915,2.2615384615384615,1,1,0.9761904761904762
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1887,10,5,3.8932204747617334,3.1250000000000018,0.7206896551724138,0.7206896551724138,0.7
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1893,8,3,2.4602329762891006,2.1333333333333333,0.9027777777777778,0.9027777777777778,0.875
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1992,4,3,2.82842712474619,2.6666666666666665,0.625,0.625,0.5
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1996,72,7,5.841908123315165,5.3114754098360635,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2011,29,7,4.54170841054261,3.350597609561752,0.9356890365135082,0.9356321839080459,0.9310344827586207
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2021,14,5,4.456676065491858,4.083333333333332,0.9335664335664335,0.9380952380952381,0.9285714285714286
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2034,314,7,1.4109001247698203,1.1468918667411128,0.9904762870704694,0.9904762870704694,0.9904458598726115
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2076,2,2,2,2,0,0,0
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2142,12,3,2.0574424589560696,1.6744186046511624,0.9294871794871795,0.9294871794871795,0.9166666666666666
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,215,19,7,4.393438145237897,3.2522522522522515,0.736745280862928,0.7439544807965861,0.736842105263158
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2182,5,3,2.586409289858933,2.272727272727273,0.7333333333333334,0.7333333333333334,0.6
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2205,64,11,6.800189622376424,5.43236074270557,0.9384936373688444,0.9384765625,0.9375
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,223,19,2,1.2289892094880017,1.1107692307692307,1,1,0.9473684210526316
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2257,177,13,5.925962551411092,3.444639912039583,0.9944758317639674,0.9944758317639674,0.9943502824858758
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2260,13,2,1.3115234140474163,1.1655172413793102,1,1,0.9230769230769231
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2276,46,9,5.411839719140313,3.86131386861314,0.9593536844222336,0.9592391304347826,0.9565217391304348
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,2312,24,7,5.454091093626762,4.64516129032258,0.9240013736581243,0.9233333333333333,0.9166666666666666
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,288,15,5,3.5774227027631387,3.000000000000001,0.8003996003996003,0.8133333333333334,0.8
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,291,19,6,3.0541788518023054,2.03954802259887,0.7951635846372689,0.7951635846372689,0.7894736842105263
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,391,48,9,5.236657655874903,3.4388059701492533,0.9592013888888888,0.9592013888888888,0.9583333333333334
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,400,9,4,2.72568088924821,2.0769230769230766,0.7037037037037037,0.7037037037037037,0.6666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,408,5,4,3.7892914162759954,3.571428571428574,0.4999999999999999,0.48571428571428577,0.4
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,476,59,7,3.344382141815467,2.294660514172709,0.9841443411700382,0.9841443411700382,0.9830508474576272
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,609,36,11,7.416066748731933,5.634782608695652,0.8643196986429663,0.8642147734326505,0.8611111111111112
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,620,26,10,7.890361570322435,6.627450980392157,0.8553585544889892,0.8548621190130624,0.8461538461538461
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,633,25,8,6.031378142979499,4.844961240310077,0.883056164009186,0.8832432432432432,0.88
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,644,33,6,3.5339949087805107,2.574468085106383,0.974481658692185,0.974481658692185,0.9696969696969697
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,730,8,3,2.0867794400977164,1.6842105263157894,0.8055555555555556,0.8055555555555556,0.75
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,788,10,3,2.454555595891148,2.173913043478261,1,1,0.9
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,792,116,9,5.106153727638977,4.3745123537061135,0.9741300402430364,0.9743608799048752,0.9741379310344828
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,805,42,4,1.5121208882017414,1.216551724137931,0.953514739229025,0.953514739229025,0.9523809523809523
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,812,27,9,5.2139411592478275,3.2986425339366505,0.85993265993266,0.85993265993266,0.8518518518518519
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,827,33,7,4.52408384411347,3.457142857142858,0.9432063271698526,0.9429590017825312,0.9393939393939394
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,870,12,4,2.309401076758503,1.7142857142857137,0.7708333333333334,0.7708333333333334,0.75
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,926,6,3,2.381101577952299,2,0.7619047619047619,0.7619047619047619,0.6666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1030,10,6,4.999999999999999,4.1666666666666705,0.626984126984127,0.6210526315789473,0.6
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1058,9,5,4.166436205292808,3.5217391304347823,0.7023809523809523,0.6923076923076923,0.6666666666666667
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1064,27,5,3.7871339615550257,3.102127659574468,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1090,27,6,3.691366783698155,2.575971731448763,0.9679012345679012,0.9679012345679012,0.962962962962963
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1141,20,4,2.225324570645812,1.6949152542372878,0.9095238095238095,0.9095238095238095,0.9
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1166,7,3,2.6004900059896596,2.333333333333333,0.8928571428571429,0.8928571428571429,0.8571428571428572
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1174,15,7,4.013707808801153,2.5862068965517238,0.6111111111111112,0.6111111111111112,0.6
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1180,11,4,3.0677684028710237,2.574468085106383,0.8484848484848485,0.8484848484848485,0.8181818181818181
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1237,10,3,2.2295918739204166,1.851851851851852,0.9181818181818182,0.9181818181818182,0.9
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1243,20,4,3.8003195872049766,3.6363636363636362,1,1,1
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1274,25,8,5.78411681499514,4.562043795620436,0.8862370411031065,0.8863157894736842,0.88
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1310,45,3,1.3329097102826746,1.1447145279819106,0.978743961352657,0.978743961352657,0.9777777777777777
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1366,5,3,2.8717458874925876,2.7777777777777786,1,0.9,0.8
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,137,1,1,1,1,0,0,0
