scenario_family,scenario,baseline_scenario,unit_type,iter,error_rate,error_pct,pool_source,abundance_cor,q0_cor,q1_cor,q2_cor,coverage_chao_cor,bray_curtis_cor,jaccard_pa_cor,sorensen_pa_cor,bray_mean_ratio,jaccard_mean_ratio,sorensen_mean_ratio,procrustes_r2,n_common_units
appendix_error_gradient,appendix_species_same_genus_observed_03pct,appendix_species_baseline,species_units,5,0.03,3,observed,1,0.9865906272254712,0.9907247383523711,0.9914378537402563,0.9740414131339855,0.9949927393986772,0.9577217155391562,0.9634704312677863,0.9997097199745871,1.0068208859662968,1.009748885404997,0.9971453847654959,68
appendix_error_gradient,appendix_species_same_genus_observed_03pct,appendix_species_baseline,species_units,6,0.03,3,observed,1,0.9791727693946237,0.9870026428109566,0.9895556310237602,0.9874620375337236,0.9956961825398556,0.9722069475369658,0.9779403803888864,0.998656193332423,1.0036371007084426,1.0051067130944347,0.9992032188339468,68
appendix_error_gradient,appendix_species_same_genus_observed_03pct,appendix_species_baseline,species_units,7,0.03,3,observed,1,0.9756610246892712,0.9909478314442215,0.9925748182110893,0.9913562034943441,0.9976582885462757,0.9774200571325871,0.979566666587575,0.9991736166504955,1.0054425673176612,1.008129531057069,0.9995351692719516,68
appendix_error_gradient,appendix_species_same_genus_observed_03pct,appendix_species_baseline,species_units,8,0.03,3,observed,1,0.9879513087478174,0.9916416737946789,0.993896771849678,0.9910816523683352,0.9964504566208869,0.9776351219016354,0.981888994437569,1.0002805075139471,1.005518609181475,1.0081878927576875,0.993620249709378,68
appendix_error_gradient,appendix_species_same_genus_observed_03pct,appendix_species_baseline,species_units,9,0.03,3,observed,1,0.9882673546739031,0.9922046846055557,0.9932477837676015,0.9918033273523911,0.9959696261584571,0.9800793498141158,0.9841600058781113,0.9993221684092346,1.0030635309918552,1.0046509909099484,0.9992652668750879,68
appendix_error_gradient,appendix_species_same_genus_observed_03pct,appendix_species_baseline,species_units,10,0.03,3,observed,1,0.9810798859034944,0.9887081466117968,0.989370833337549,0.9880386459476838,0.9949129712995631,0.9708189661041275,0.9754396700761064,0.9994429787867627,1.004554897271279,1.0064246288404826,0.9966994790579078,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,1,0.04,4,observed,1,0.9800605659892712,0.9859614103311102,0.991069931154061,0.9890554581190597,0.9938427890402062,0.9577706039354031,0.9643876135913159,0.9984869392717568,1.0047026068955132,1.006131795215701,0.9967470758398134,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,2,0.04,4,observed,1,0.9830904815696163,0.9883274150990778,0.9887034624719496,0.9624182707235881,0.9950769206525018,0.9671731136809516,0.970484256038027,0.9992200803227613,1.0074090641440725,1.0109120207323983,0.9889400690771009,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,3,0.04,4,observed,1,0.9782989008863269,0.9877505544524094,0.99004885722086,0.9900951336010726,0.9958653994389729,0.9737096215010238,0.9777606274671409,0.9987287991601306,1.0038701599760034,1.005357178018527,0.9982666494538541,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,4,0.04,4,observed,1,0.9798992086118568,0.9901811265233126,0.9945931236927754,0.985378590146978,0.9911844001643009,0.9686228468911873,0.9710248851051144,1.001160204654201,1.009620406599409,1.0143079069649819,0.9970310624825682,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,5,0.04,4,observed,1,0.9812443931601238,0.9877688090349378,0.9901029252866317,0.9849790674068857,0.9945789615804864,0.9676451252183479,0.9725479817160961,0.999501352411439,1.0069676146141335,1.0101043055982064,0.9990590242060369,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,6,0.04,4,observed,1,0.9855141030887937,0.9868622740445858,0.9871508624313516,0.9883546369459166,0.9926073342655398,0.9607771757595198,0.9680276679300084,0.9998451035151702,1.0076937329618132,1.0112742521035571,0.992288177771731,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,7,0.04,4,observed,1,0.9858919640210908,0.9929988612914542,0.996830963506028,0.9919553386853203,0.995810543248951,0.9699310124317126,0.9738010652208714,0.999937326069042,1.0074691161946556,1.010801328674812,0.9982920068305356,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,8,0.04,4,observed,1,0.9778551365197852,0.9919184076799935,0.9968351950325215,0.9883431458627541,0.9945206365219811,0.9756943337290191,0.979214356331018,0.9989796212465677,1.0051852263893415,1.007095658103363,0.9986545295779885,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,9,0.04,4,observed,1,0.969764892949472,0.9788532544518246,0.9814320100284889,0.9531281744688138,0.9919751338757089,0.9494849876414285,0.9547897309215166,0.9977439686910422,1.0018903484908033,1.0019227511609665,0.9956198146278215,68
appendix_error_gradient,appendix_species_same_genus_observed_04pct,appendix_species_baseline,species_units,10,0.04,4,observed,1,0.9751990558064912,0.9911158964721891,0.9934695155295247,0.9625250289142457,0.995221117193029,0.9705946241105267,0.9750910426095251,1.0003678282275787,1.006567257234829,1.0093856973973228,0.998322814256676,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,1,0.05,5,observed,1,0.9753678551205051,0.9819055424230385,0.9826307904532563,0.9628556579179871,0.9916995613062544,0.9569641459578049,0.964382452197949,0.9997997988343038,1.0085759113173496,1.0122826569798289,0.9928432058052838,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,2,0.05,5,observed,1,0.9812121572874841,0.9814529472882452,0.9814624210754207,0.971682806970283,0.9921641337815592,0.9666168412190506,0.9698597619714602,0.998210481306654,1.0033217060493291,1.0042750191087138,0.9956956077797223,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,3,0.05,5,observed,1,0.97621409375128,0.988147185504588,0.9931422267358058,0.9839803390743049,0.993970088471944,0.960703308879216,0.9663961092725947,0.9994129536440648,1.0064677013488004,1.0093126917135775,0.9978659120498767,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,4,0.05,5,observed,1,0.9799159124880309,0.9898624295978871,0.9948153451329605,0.9916933168609234,0.9934730463649756,0.9515170394645334,0.9586500441480937,0.9994364247705506,1.0060668636973833,1.0082347115765424,0.9964756134415198,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,5,0.05,5,observed,1,0.9793412264450551,0.9813998861773631,0.9831505465655319,0.9922244809354601,0.9942545223953844,0.9655232663728712,0.9729121983571387,0.9988077417370163,1.0054360644561615,1.0077709638919736,0.9990511304493779,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,6,0.05,5,observed,1,0.9807209801004171,0.988228884304274,0.9885089760263358,0.9665147577794947,0.992812231411803,0.9772285191836375,0.9809054404252243,1.0001155451538972,1.0074042684826396,1.0109351759390803,0.9984298255069715,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,7,0.05,5,observed,1,0.973205012702395,0.9842533674982306,0.9853478834960283,0.9676990367800564,0.9936856030462572,0.9598345242203206,0.9669211400352811,0.9997444489570546,1.0067144123481546,1.0099065975773722,0.997284677229523,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,8,0.05,5,observed,1,0.981933595895826,0.9890079758988137,0.9944417654353379,0.9951086148175033,0.9958675768722015,0.9712276563102274,0.9760540491269105,0.9998121270073712,1.007583590793585,1.01050429356153,0.9980470491160005,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,9,0.05,5,observed,1,0.977167178995306,0.9787343881461051,0.9837543430909347,0.9677590334055446,0.993497001394661,0.9578434716567651,0.9631620025636504,0.9991458184746209,1.00599631318856,1.0084242977408973,0.9954104890227715,68
appendix_error_gradient,appendix_species_same_genus_observed_05pct,appendix_species_baseline,species_units,10,0.05,5,observed,1,0.977465284466191,0.9853410325502648,0.9854494586354254,0.9603512459194212,0.9907739341687832,0.9514866409917441,0.9584228376315987,0.9994908729505553,1.0053173042508359,1.0072194615930865,0.9953687789174954,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,1,0.060000000000000005,6,observed,1,0.978515337490182,0.982434649741212,0.983633071119003,0.9404309985042371,0.9904512990451376,0.9496155687402478,0.9566936643188052,0.9975665096826594,1.0042424290626433,1.0056149540594417,0.9971412505176473,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,2,0.060000000000000005,6,observed,1,0.971254396685304,0.9795533435855498,0.9772346016168632,0.9884127468964777,0.9914770585019113,0.9581886918147731,0.9641250548956516,0.9994443825705086,1.0087462600775416,1.0126349497414409,0.9969896659807989,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,3,0.060000000000000005,6,observed,1,0.9736825739986882,0.9828069809604099,0.9890662133457385,0.9910588982276676,0.9969795656220498,0.9726572802542337,0.9778289581139894,0.9987268986761275,1.0054223395305923,1.0076727584740424,0.9989989411903049,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,4,0.060000000000000005,6,observed,1,0.9731160756054623,0.9846609007151903,0.99107691977734,0.9808279168386033,0.9901983142583304,0.941689588361908,0.9498723921325561,0.9991241758271687,1.0067538256768762,1.0093907307182346,0.9895337606267451,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,5,0.060000000000000005,6,observed,1,0.9786319735171586,0.983325903621868,0.9883015406708188,0.984808969977046,0.9917059997810499,0.9563180364571539,0.9618634793336581,0.999626651979149,1.0097725149142558,1.0145922882605576,0.9971891745143748,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,6,0.060000000000000005,6,observed,1,0.9716434784068958,0.9846910279588709,0.9897875361901899,0.9895918648091997,0.9919330104419641,0.9470377707628597,0.9563105417631113,0.9996091681135911,1.0093629785995326,1.0135079618475067,0.9975618953479934,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,7,0.060000000000000005,6,observed,1,0.9767104887535597,0.9827149079406351,0.9819874550048345,0.9339640836517569,0.9854379751785387,0.9458117334708314,0.9532177186691945,0.9969006228385764,1.0028099767288392,1.0033404866028464,0.9939215600254221,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,8,0.060000000000000005,6,observed,1,0.9804596654607439,0.9805853262633863,0.9814840340499323,0.9510917584489643,0.9914019737460184,0.9611693935855565,0.9678636847902117,0.999622399893386,1.0070105015397,1.0102955382278174,0.9973686850886405,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,9,0.060000000000000005,6,observed,1,0.9778288000883268,0.9780364848958853,0.970000379131763,0.9752938475662579,0.9894948302441942,0.948669923064908,0.955957396444472,0.99881724627047,1.0050700335225855,1.007296138474142,0.9934846309490315,68
appendix_error_gradient,appendix_species_same_genus_observed_06pct,appendix_species_baseline,species_units,10,0.060000000000000005,6,observed,1,0.9718127395877243,0.9819273965579108,0.9875715867550586,0.9644642685140572,0.989971270877866,0.9428366332847192,0.951027966997502,0.9998794496458525,1.0082340394770046,1.0113065235378675,0.9936982890279873,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,1,0.06999999999999999,7,observed,1,0.9776895453014974,0.9811450038597147,0.9811493029949445,0.9849642492808816,0.9896812751460762,0.9551150687611002,0.9616706129375145,0.9978593798969265,1.0042538181707164,1.0056524855341604,0.9949281060219197,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,2,0.06999999999999999,7,observed,1,0.9726673879592715,0.9804811023231497,0.9780727854117501,0.9459925359384259,0.9910129557353431,0.9580129545979896,0.9616215968793237,0.9986902617338957,1.0059443950136029,1.008485681302699,0.9965622834958447,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,3,0.06999999999999999,7,observed,1,0.9708844424904585,0.9789506898835324,0.9827931424438356,0.9741903062015962,0.9875269008246852,0.9334856247974125,0.9428991805625145,0.9993419971527261,1.0061296851054355,1.0087898364264027,0.99107042602875,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,4,0.06999999999999999,7,observed,1,0.9796902529807022,0.9839907526969551,0.9884273709187447,0.9925166914231638,0.9957008330147149,0.97070632545411,0.9778227242274078,0.9981455493784651,1.0067463514332307,1.0096737264980624,0.9989336762068197,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,5,0.06999999999999999,7,observed,1,0.9781910132845024,0.9749685009819201,0.9693939344445501,0.9491760776837733,0.9899757036388953,0.9534246428443627,0.9589544457661597,0.9997534613350662,1.0084255517287637,1.0125104491408488,0.9970359365320081,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,6,0.06999999999999999,7,observed,1,0.9688803380962657,0.9770111672533497,0.9835760449413804,0.9350816728561111,0.9874172525176436,0.9466208168470323,0.9531469631467162,0.9968613642264882,1.0053402661192923,1.0071938252216013,0.9925229830203126,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,7,0.06999999999999999,7,observed,1,0.9768702570832121,0.9774479170892771,0.9806403396663498,0.9821744799491426,0.9862224114799591,0.9343606611030187,0.942106836395163,0.9984266038855177,1.0075832714456199,1.0111575807619169,0.9902507610705455,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,8,0.06999999999999999,7,observed,1,0.9785217014046437,0.9843412901019932,0.9812816707399913,0.9823929471161221,0.9865326198358352,0.9432765075588307,0.9511533833277155,0.9983618989990527,1.004465395446348,1.0061472162267464,0.9940929805543075,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,9,0.06999999999999999,7,observed,1,0.9716900570038227,0.9807449778442392,0.9810742354424639,0.9279742150782581,0.9876727927742158,0.9515680123478352,0.9586004326938059,0.9973395655977708,1.0046791914580135,1.0061427077516316,0.9926606342885773,68
appendix_error_gradient,appendix_species_same_genus_observed_07pct,appendix_species_baseline,species_units,10,0.06999999999999999,7,observed,1,0.9703603372329136,0.9860233764174626,0.9886849660249882,0.950924358549509,0.9916552019011394,0.9539845987239216,0.9612846295681399,0.9991821331587795,1.008278820882033,1.01162470074675,0.9933226639150157,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,1,0.08,8,observed,1,0.9792924744655495,0.9783440831864001,0.9814674177156276,0.981506097540257,0.9927259883137484,0.9598240548167813,0.9660325294185687,0.9979499600370938,1.0071115398078,1.0101829347449398,0.9969819021081794,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,2,0.08,8,observed,1,0.9674130306159094,0.9771607602625046,0.9811407546014235,0.9608544264984726,0.987096208883871,0.9384148719637038,0.9478177898691286,0.9984960545179153,1.0087641812766646,1.0125852702363236,0.9964503849633874,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,3,0.08,8,observed,1,0.964111545174284,0.9708313212241312,0.9737027815886978,0.980893659987755,0.9838378821282393,0.9365726605917178,0.9459481455214893,0.9971450314750823,1.007898299108565,1.0112424689494812,0.98534618108209715,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,4,0.08,8,observed,1,0.9803124641894139,0.9772503507888074,0.9753662269997168,0.9942203294042995,0.9903415978827457,0.9441070713079763,0.9517934046564527,0.9993739180501786,1.0087530967137046,1.0127141608140398,0.981443184339716,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,5,0.08,8,observed,1,0.9760488608892292,0.9834807055787486,0.9848028499176457,0.9256267420398118,0.9898374482508714,0.9427472728387879,0.951441289777882,0.9980607743295544,1.0044157463514585,1.0056371193773137,0.9955008929113836,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,6,0.08,8,observed,1,0.975324137866577,0.976124299402197,0.9720922380815938,0.9664534505825251,0.9867744043333584,0.9437029892421237,0.953922800806765,0.997392528235525,1.0057340497589395,1.0079455084410163,0.993374219743296,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,7,0.08,8,observed,1,0.9577574398878479,0.9698830064237789,0.9721119765473492,0.9534877321185224,0.9885572834823756,0.9431253843321847,0.9533228625025424,0.9986316110860153,1.0069140184423941,1.0097309836962298,0.9934129708317103,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,8,0.08,8,observed,1,0.9719980716717441,0.9762525605330438,0.9774081469071092,0.9242030170547723,0.9857406152551502,0.9285629829623143,0.9389012568107785,0.9994214788999656,1.0103834669416805,1.0151463542993873,0.9947231964953711,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,9,0.08,8,observed,1,0.9704374411603129,0.9750850443915425,0.980648787333242,0.9576065723210366,0.9882743452732113,0.9422106324806723,0.9502218650760345,0.9997573929974088,1.0105743960543345,1.0156379306845449,0.9965882707618341,68
appendix_error_gradient,appendix_species_same_genus_observed_08pct,appendix_species_baseline,species_units,10,0.08,8,observed,1,0.9694519397398349,0.9866866644156738,0.9897475800841489,0.9511847924984852,0.9918172954301141,0.9468583165360479,0.9550791162611596,0.9988981353940356,1.0086042364184775,1.0126687019926632,0.99822034409412,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,1,0.09,9,observed,1,0.9651941662280186,0.9690520074751638,0.9726726189160275,0.9633401647058516,0.990326745422394,0.9405165878169287,0.9478821337359274,0.9977563969290825,1.0071048422375075,1.0099911955184853,0.9871580745260136,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,2,0.09,9,observed,1,0.9687514574266335,0.9752913928031284,0.9775164470571139,0.9390566681876761,0.9850379424479193,0.9201075218727907,0.9285711963727146,0.9990484314936376,1.0087983013909425,1.0128271976933367,0.9941634387277838,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,3,0.09,9,observed,1,0.9729202142227737,0.9779576558396018,0.9800612784209934,0.9710897733936561,0.9889623432565704,0.9402591140376587,0.9498069059758294,0.9988391669812952,1.0083191646093657,1.0120191941715422,0.9956096785397472,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,4,0.09,9,observed,1,0.9661519554670192,0.9770892956538783,0.9765468046709946,0.9726416423866211,0.9908927102608304,0.9490697001870914,0.9560861965672921,0.9994867682223303,1.00854553796997,1.0126307510271564,0.996291580108041,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,5,0.09,9,observed,1,0.9742887267608541,0.9804227515591268,0.9827139320987022,0.9763650993452778,0.9910414303592964,0.9529842428213723,0.9596050886988442,0.9981687686761009,1.0039437465375118,1.0056438965446657,0.9947999303535802,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,6,0.09,9,observed,1,0.9691176615457642,0.9681518247570778,0.9684656160525537,0.8830978256849551,0.992054339102767,0.9472736359573422,0.955798221757219,0.9980104922589413,1.0045492880635538,1.006103397980249,0.9954088138821215,68
appendix_error_gradient,appendix_species_same_genus_observed_09pct,appendix_species_baseline,species_units,7,0.09,9,observed,1,0.9712290070714806,0.969581285752623,0.9710121713909567,0.9590311338923754,0.9852903347561788,0.9431455240365103,0.9506303847387371,0.9982316439943599,1.0058555437532253,1.0082200502380505,0.9943604140967441,68
