m1,m2,value,component,site_id
1,6,0.36363636363636365,turnover,RMQS_25_AVESSAC_831
2,6,0.36363636363636365,turnover,RMQS_25_AVESSAC_831
3,6,0.36363636363636365,turnover,RMQS_25_AVESSAC_831
4,6,0.4444444444444444,turnover,RMQS_25_AVESSAC_831
5,6,0.2222222222222222,turnover,RMQS_25_AVESSAC_831
1,2,0.08,nestedness,RMQS_25_AVESSAC_831
1,3,0.28,nestedness,RMQS_25_AVESSAC_831
2,3,0.21739130434782608,nestedness,RMQS_25_AVESSAC_831
1,4,0.44,nestedness,RMQS_25_AVESSAC_831
2,4,0.391304347826087,nestedness,RMQS_25_AVESSAC_831
3,4,0.2222222222222222,nestedness,RMQS_25_AVESSAC_831
1,5,0.68,nestedness,RMQS_25_AVESSAC_831
2,5,0.6521739130434783,nestedness,RMQS_25_AVESSAC_831
3,5,0.5555555555555556,nestedness,RMQS_25_AVESSAC_831
4,5,0.42857142857142855,nestedness,RMQS_25_AVESSAC_831
1,6,0.1536050156739812,nestedness,RMQS_25_AVESSAC_831
2,6,0.11784511784511784,nestedness,RMQS_25_AVESSAC_831
3,6,0,nestedness,RMQS_25_AVESSAC_831
4,6,0.10101010101010102,nestedness,RMQS_25_AVESSAC_831
5,6,0.4093567251461988,nestedness,RMQS_25_AVESSAC_831
1,2,0.08,total,RMQS_25_AVESSAC_831
1,3,0.28,total,RMQS_25_AVESSAC_831
2,3,0.21739130434782608,total,RMQS_25_AVESSAC_831
1,4,0.44,total,RMQS_25_AVESSAC_831
2,4,0.391304347826087,total,RMQS_25_AVESSAC_831
3,4,0.2222222222222222,total,RMQS_25_AVESSAC_831
1,5,0.68,total,RMQS_25_AVESSAC_831
2,5,0.6521739130434783,total,RMQS_25_AVESSAC_831
3,5,0.5555555555555556,total,RMQS_25_AVESSAC_831
4,5,0.42857142857142855,total,RMQS_25_AVESSAC_831
1,6,0.5172413793103449,total,RMQS_25_AVESSAC_831
2,6,0.48148148148148145,total,RMQS_25_AVESSAC_831
3,6,0.36363636363636365,total,RMQS_25_AVESSAC_831
4,6,0.5454545454545454,total,RMQS_25_AVESSAC_831
5,6,0.631578947368421,total,RMQS_25_AVESSAC_831
1,2,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
1,3,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
2,3,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
1,4,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
2,4,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
3,4,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
1,5,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
2,5,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
3,5,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
4,5,0,turnover,RMQS_25_AZAY-LE-FERRON_1126
1,6,0.26666666666666666,turnover,RMQS_25_AZAY-LE-FERRON_1126
2,6,0.26666666666666666,turnover,RMQS_25_AZAY-LE-FERRON_1126
3,6,0.26666666666666666,turnover,RMQS_25_AZAY-LE-FERRON_1126
4,6,0.4,turnover,RMQS_25_AZAY-LE-FERRON_1126
5,6,0.3076923076923077,turnover,RMQS_25_AZAY-LE-FERRON_1126
1,2,0.11764705882352941,nestedness,RMQS_25_AZAY-LE-FERRON_1126
1,3,0.17647058823529413,nestedness,RMQS_25_AZAY-LE-FERRON_1126
2,3,0.06666666666666667,nestedness,RMQS_25_AZAY-LE-FERRON_1126
1,4,0.29411764705882354,nestedness,RMQS_25_AZAY-LE-FERRON_1126
2,4,0.2,nestedness,RMQS_25_AZAY-LE-FERRON_1126
3,4,0.14285714285714285,nestedness,RMQS_25_AZAY-LE-FERRON_1126
1,5,0.35294117647058826,nestedness,RMQS_25_AZAY-LE-FERRON_1126
2,5,0.26666666666666666,nestedness,RMQS_25_AZAY-LE-FERRON_1126
3,5,0.21428571428571427,nestedness,RMQS_25_AZAY-LE-FERRON_1126
4,5,0.08333333333333333,nestedness,RMQS_25_AZAY-LE-FERRON_1126
1,6,0.15438596491228068,nestedness,RMQS_25_AZAY-LE-FERRON_1126
2,6,0.08627450980392157,nestedness,RMQS_25_AZAY-LE-FERRON_1126
3,6,0.04583333333333333,nestedness,RMQS_25_AZAY-LE-FERRON_1126
4,6,0.0375,nestedness,RMQS_25_AZAY-LE-FERRON_1126
5,6,0.0923076923076923,nestedness,RMQS_25_AZAY-LE-FERRON_1126
1,2,0.11764705882352941,total,RMQS_25_AZAY-LE-FERRON_1126
1,3,0.17647058823529413,total,RMQS_25_AZAY-LE-FERRON_1126
2,3,0.06666666666666667,total,RMQS_25_AZAY-LE-FERRON_1126
1,4,0.29411764705882354,total,RMQS_25_AZAY-LE-FERRON_1126
2,4,0.2,total,RMQS_25_AZAY-LE-FERRON_1126
3,4,0.14285714285714285,total,RMQS_25_AZAY-LE-FERRON_1126
1,5,0.35294117647058826,total,RMQS_25_AZAY-LE-FERRON_1126
2,5,0.26666666666666666,total,RMQS_25_AZAY-LE-FERRON_1126
3,5,0.21428571428571427,total,RMQS_25_AZAY-LE-FERRON_1126
4,5,0.08333333333333333,total,RMQS_25_AZAY-LE-FERRON_1126
1,6,0.42105263157894735,total,RMQS_25_AZAY-LE-FERRON_1126
2,6,0.35294117647058826,total,RMQS_25_AZAY-LE-FERRON_1126
3,6,0.3125,total,RMQS_25_AZAY-LE-FERRON_1126
4,6,0.4375,total,RMQS_25_AZAY-LE-FERRON_1126
5,6,0.4,total,RMQS_25_AZAY-LE-FERRON_1126
1,2,0,turnover,RMQS_25_BAZORDAN_2186
1,3,0,turnover,RMQS_25_BAZORDAN_2186
2,3,0,turnover,RMQS_25_BAZORDAN_2186
1,4,0,turnover,RMQS_25_BAZORDAN_2186
2,4,0,turnover,RMQS_25_BAZORDAN_2186
3,4,0,turnover,RMQS_25_BAZORDAN_2186
1,5,0,turnover,RMQS_25_BAZORDAN_2186
2,5,0,turnover,RMQS_25_BAZORDAN_2186
3,5,0,turnover,RMQS_25_BAZORDAN_2186
4,5,0,turnover,RMQS_25_BAZORDAN_2186
1,6,0.35294117647058826,turnover,RMQS_25_BAZORDAN_2186
2,6,0.26666666666666666,turnover,RMQS_25_BAZORDAN_2186
3,6,0.16666666666666666,turnover,RMQS_25_BAZORDAN_2186
4,6,0.16666666666666666,turnover,RMQS_25_BAZORDAN_2186
5,6,0,turnover,RMQS_25_BAZORDAN_2186
1,2,0.07142857142857142,nestedness,RMQS_25_BAZORDAN_2186
1,3,0.21428571428571427,nestedness,RMQS_25_BAZORDAN_2186
2,3,0.15384615384615385,nestedness,RMQS_25_BAZORDAN_2186
1,4,0.21428571428571427,nestedness,RMQS_25_BAZORDAN_2186
2,4,0.15384615384615385,nestedness,RMQS_25_BAZORDAN_2186
3,4,0,nestedness,RMQS_25_BAZORDAN_2186
1,5,0.42857142857142855,nestedness,RMQS_25_BAZORDAN_2186
2,5,0.38461538461538464,nestedness,RMQS_25_BAZORDAN_2186
3,5,0.2727272727272727,nestedness,RMQS_25_BAZORDAN_2186
4,5,0.2727272727272727,nestedness,RMQS_25_BAZORDAN_2186
1,6,0,nestedness,RMQS_25_BAZORDAN_2186
2,6,0.04583333333333333,nestedness,RMQS_25_BAZORDAN_2186
3,6,0.16666666666666669,nestedness,RMQS_25_BAZORDAN_2186
4,6,0.16666666666666669,nestedness,RMQS_25_BAZORDAN_2186
5,6,0.42857142857142855,nestedness,RMQS_25_BAZORDAN_2186
1,2,0.07142857142857142,total,RMQS_25_BAZORDAN_2186
1,3,0.21428571428571427,total,RMQS_25_BAZORDAN_2186
2,3,0.15384615384615385,total,RMQS_25_BAZORDAN_2186
1,4,0.21428571428571427,total,RMQS_25_BAZORDAN_2186
2,4,0.15384615384615385,total,RMQS_25_BAZORDAN_2186
3,4,0,total,RMQS_25_BAZORDAN_2186
1,5,0.42857142857142855,total,RMQS_25_BAZORDAN_2186
2,5,0.38461538461538464,total,RMQS_25_BAZORDAN_2186
3,5,0.2727272727272727,total,RMQS_25_BAZORDAN_2186
4,5,0.2727272727272727,total,RMQS_25_BAZORDAN_2186
1,6,0.35294117647058826,total,RMQS_25_BAZORDAN_2186
2,6,0.3125,total,RMQS_25_BAZORDAN_2186
3,6,0.3333333333333333,total,RMQS_25_BAZORDAN_2186
4,6,0.3333333333333333,total,RMQS_25_BAZORDAN_2186
5,6,0.42857142857142855,total,RMQS_25_BAZORDAN_2186
1,2,0,turnover,RMQS_25_BEAUCHENE_438
1,3,0,turnover,RMQS_25_BEAUCHENE_438
2,3,0,turnover,RMQS_25_BEAUCHENE_438
1,4,0,turnover,RMQS_25_BEAUCHENE_438
2,4,0,turnover,RMQS_25_BEAUCHENE_438
3,4,0,turnover,RMQS_25_BEAUCHENE_438
1,5,0,turnover,RMQS_25_BEAUCHENE_438
2,5,0,turnover,RMQS_25_BEAUCHENE_438
3,5,0,turnover,RMQS_25_BEAUCHENE_438
4,5,0,turnover,RMQS_25_BEAUCHENE_438
1,6,0.2,turnover,RMQS_25_BEAUCHENE_438
2,6,0.36363636363636365,turnover,RMQS_25_BEAUCHENE_438
3,6,0.36363636363636365,turnover,RMQS_25_BEAUCHENE_438
4,6,0.36363636363636365,turnover,RMQS_25_BEAUCHENE_438
5,6,0,turnover,RMQS_25_BEAUCHENE_438
1,2,0.3076923076923077,nestedness,RMQS_25_BEAUCHENE_438
1,3,0.3076923076923077,nestedness,RMQS_25_BEAUCHENE_438
2,3,0,nestedness,RMQS_25_BEAUCHENE_438
1,4,0.3076923076923077,nestedness,RMQS_25_BEAUCHENE_438
2,4,0,nestedness,RMQS_25_BEAUCHENE_438
3,4,0,nestedness,RMQS_25_BEAUCHENE_438
1,5,0.6153846153846154,nestedness,RMQS_25_BEAUCHENE_438
2,5,0.4444444444444444,nestedness,RMQS_25_BEAUCHENE_438
3,5,0.4444444444444444,nestedness,RMQS_25_BEAUCHENE_438
4,5,0.4444444444444444,nestedness,RMQS_25_BEAUCHENE_438
1,6,0.22857142857142856,nestedness,RMQS_25_BEAUCHENE_438
2,6,0,nestedness,RMQS_25_BEAUCHENE_438
3,6,0,nestedness,RMQS_25_BEAUCHENE_438
4,6,0,nestedness,RMQS_25_BEAUCHENE_438
5,6,0.4444444444444444,nestedness,RMQS_25_BEAUCHENE_438
1,2,0.3076923076923077,total,RMQS_25_BEAUCHENE_438
1,3,0.3076923076923077,total,RMQS_25_BEAUCHENE_438
2,3,0,total,RMQS_25_BEAUCHENE_438
1,4,0.3076923076923077,total,RMQS_25_BEAUCHENE_438
2,4,0,total,RMQS_25_BEAUCHENE_438
3,4,0,total,RMQS_25_BEAUCHENE_438
1,5,0.6153846153846154,total,RMQS_25_BEAUCHENE_438
2,5,0.4444444444444444,total,RMQS_25_BEAUCHENE_438
3,5,0.4444444444444444,total,RMQS_25_BEAUCHENE_438
4,5,0.4444444444444444,total,RMQS_25_BEAUCHENE_438
1,6,0.42857142857142855,total,RMQS_25_BEAUCHENE_438
2,6,0.36363636363636365,total,RMQS_25_BEAUCHENE_438
3,6,0.36363636363636365,total,RMQS_25_BEAUCHENE_438
4,6,0.36363636363636365,total,RMQS_25_BEAUCHENE_438
5,6,0.4444444444444444,total,RMQS_25_BEAUCHENE_438
1,2,0,turnover,RMQS_25_BESSE_1747
1,3,0,turnover,RMQS_25_BESSE_1747
2,3,0,turnover,RMQS_25_BESSE_1747
1,4,0,turnover,RMQS_25_BESSE_1747
2,4,0,turnover,RMQS_25_BESSE_1747
3,4,0,turnover,RMQS_25_BESSE_1747
1,5,0,turnover,RMQS_25_BESSE_1747
2,5,0,turnover,RMQS_25_BESSE_1747
3,5,0,turnover,RMQS_25_BESSE_1747
4,5,0,turnover,RMQS_25_BESSE_1747
1,6,0.4,turnover,RMQS_25_BESSE_1747
2,6,0.4,turnover,RMQS_25_BESSE_1747
3,6,0.6666666666666666,turnover,RMQS_25_BESSE_1747
4,6,0.6666666666666666,turnover,RMQS_25_BESSE_1747
5,6,0.6666666666666666,turnover,RMQS_25_BESSE_1747
1,2,0,nestedness,RMQS_25_BESSE_1747
1,3,0.25,nestedness,RMQS_25_BESSE_1747
2,3,0.25,nestedness,RMQS_25_BESSE_1747
1,4,0.5,nestedness,RMQS_25_BESSE_1747
2,4,0.5,nestedness,RMQS_25_BESSE_1747
3,4,0.3333333333333333,nestedness,RMQS_25_BESSE_1747
1,5,0.8333333333333334,nestedness,RMQS_25_BESSE_1747
2,5,0.8333333333333334,nestedness,RMQS_25_BESSE_1747
3,5,0.7777777777777778,nestedness,RMQS_25_BESSE_1747
4,5,0.6666666666666666,nestedness,RMQS_25_BESSE_1747
1,6,0.36923076923076925,nestedness,RMQS_25_BESSE_1747
2,6,0.36923076923076925,nestedness,RMQS_25_BESSE_1747
3,6,0.1515151515151515,nestedness,RMQS_25_BESSE_1747
4,6,0.08333333333333333,nestedness,RMQS_25_BESSE_1747
5,6,0.13333333333333333,nestedness,RMQS_25_BESSE_1747
1,2,0,total,RMQS_25_BESSE_1747
1,3,0.25,total,RMQS_25_BESSE_1747
2,3,0.25,total,RMQS_25_BESSE_1747
1,4,0.5,total,RMQS_25_BESSE_1747
2,4,0.5,total,RMQS_25_BESSE_1747
3,4,0.3333333333333333,total,RMQS_25_BESSE_1747
1,5,0.8333333333333334,total,RMQS_25_BESSE_1747
2,5,0.8333333333333334,total,RMQS_25_BESSE_1747
3,5,0.7777777777777778,total,RMQS_25_BESSE_1747
4,5,0.6666666666666666,total,RMQS_25_BESSE_1747
1,6,0.7692307692307693,total,RMQS_25_BESSE_1747
2,6,0.7692307692307693,total,RMQS_25_BESSE_1747
3,6,0.8181818181818182,total,RMQS_25_BESSE_1747
4,6,0.75,total,RMQS_25_BESSE_1747
5,6,0.8,total,RMQS_25_BESSE_1747
1,2,0,turnover,RMQS_25_BETTEVILLE_153
1,3,0,turnover,RMQS_25_BETTEVILLE_153
2,3,0,turnover,RMQS_25_BETTEVILLE_153
1,4,0,turnover,RMQS_25_BETTEVILLE_153
2,4,0,turnover,RMQS_25_BETTEVILLE_153
3,4,0,turnover,RMQS_25_BETTEVILLE_153
1,5,0,turnover,RMQS_25_BETTEVILLE_153
2,5,0,turnover,RMQS_25_BETTEVILLE_153
3,5,0,turnover,RMQS_25_BETTEVILLE_153
4,5,0,turnover,RMQS_25_BETTEVILLE_153
1,6,0.14285714285714285,turnover,RMQS_25_BETTEVILLE_153
2,6,0.16666666666666666,turnover,RMQS_25_BETTEVILLE_153
3,6,0.16666666666666666,turnover,RMQS_25_BETTEVILLE_153
4,6,0.18181818181818182,turnover,RMQS_25_BETTEVILLE_153
5,6,0.25,turnover,RMQS_25_BETTEVILLE_153
1,2,0.15384615384615385,nestedness,RMQS_25_BETTEVILLE_153
1,3,0.15384615384615385,nestedness,RMQS_25_BETTEVILLE_153
2,3,0,nestedness,RMQS_25_BETTEVILLE_153
1,4,0.23076923076923078,nestedness,RMQS_25_BETTEVILLE_153
2,4,0.09090909090909091,nestedness,RMQS_25_BETTEVILLE_153
3,4,0.09090909090909091,nestedness,RMQS_25_BETTEVILLE_153
1,5,0.46153846153846156,nestedness,RMQS_25_BETTEVILLE_153
2,5,0.36363636363636365,nestedness,RMQS_25_BETTEVILLE_153
3,5,0.36363636363636365,nestedness,RMQS_25_BETTEVILLE_153
4,5,0.3,nestedness,RMQS_25_BETTEVILLE_153
1,6,0.22556390977443608,nestedness,RMQS_25_BETTEVILLE_153
2,6,0.30701754385964913,nestedness,RMQS_25_BETTEVILLE_153
3,6,0.30701754385964913,nestedness,RMQS_25_BETTEVILLE_153
4,6,0.3444976076555024,nestedness,RMQS_25_BETTEVILLE_153
5,6,0.4342105263157895,nestedness,RMQS_25_BETTEVILLE_153
1,2,0.15384615384615385,total,RMQS_25_BETTEVILLE_153
1,3,0.15384615384615385,total,RMQS_25_BETTEVILLE_153
2,3,0,total,RMQS_25_BETTEVILLE_153
1,4,0.23076923076923078,total,RMQS_25_BETTEVILLE_153
2,4,0.09090909090909091,total,RMQS_25_BETTEVILLE_153
3,4,0.09090909090909091,total,RMQS_25_BETTEVILLE_153
