Chisq,Df,Pr(>Chisq)
1.119327460119945,1,0.29006331525771795
52.75237451936037,5,3.780989054697609e-10
0.314260379405285,1,0.5750775376617254
3.9628356523766084,1,0.04651528337076027
5.902145564933795,5,0.31585735279660143
