station;NB501850:1095:HKLMKAFX7:1:11101:12699:6204_sub[29..127];NB501850:1095:HKLMKAFX7:1:11102:12843:14764_sub[28..125];NB501850:1095:HKLMKAFX7:1:11102:22884:11170_sub[28..125];NB501850:1095:HKLMKAFX7:1:11106:16508:18673_sub[29..124];NB501850:1095:HKLMKAFX7:1:11106:20340:15922_sub[28..125];NB501850:1095:HKLMKAFX7:1:11106:9339:11610_sub[29..129];NB501850:1095:HKLMKAFX7:1:11107:14012:17113_sub[31..129];NB501850:1095:HKLMKAFX7:1:11108:12127:8104_sub[28..124];NB501850:1095:HKLMKAFX7:1:11108:16391:8532_sub[29..125];NB501850:1095:HKLMKAFX7:1:11108:21141:12168_sub[28..125];NB501850:1095:HKLMKAFX7:1:11109:24284:12158_sub[31..128];NB501850:1095:HKLMKAFX7:1:11109:8330:6105_sub[29..126];NB501850:1095:HKLMKAFX7:1:11110:26265:15413_sub[31..126];NB501850:1095:HKLMKAFX7:1:11110:6121:18714_sub[29..126];NB501850:1095:HKLMKAFX7:1:11112:3802:11487_sub[29..125];NB501850:1095:HKLMKAFX7:1:11201:16543:14258_sub[29..125];NB501850:1095:HKLMKAFX7:1:11202:21212:15738_sub[29..124];NB501850:1095:HKLMKAFX7:1:11202:8360:12086_sub[28..126];NB501850:1095:HKLMKAFX7:1:11203:15449:18945_sub[28..124];NB501850:1095:HKLMKAFX7:1:11204:17126:3834_sub[29..124];NB501850:1095:HKLMKAFX7:1:11205:16442:4912_sub[29..125];NB501850:1095:HKLMKAFX7:1:11205:22929:8247_sub[29..125];NB501850:1095:HKLMKAFX7:1:11209:13297:12020_sub[31..130];NB501850:1095:HKLMKAFX7:1:11209:25891:17420_sub[28..124];NB501850:1095:HKLMKAFX7:1:11210:19630:19420_sub[29..125];NB501850:1095:HKLMKAFX7:1:11211:12378:11032_sub[30..126];NB501850:1095:HKLMKAFX7:1:11211:13576:12851_sub[29..124];NB501850:1095:HKLMKAFX7:1:11211:1843:13298_sub[30..127];NB501850:1095:HKLMKAFX7:1:11212:20633:12730_sub[30..127];NB501850:1095:HKLMKAFX7:1:11212:5237:15243_sub[29..126];NB501850:1095:HKLMKAFX7:1:11301:22340:11733_sub[29..128];NB501850:1095:HKLMKAFX7:1:11301:26468:1942_sub[29..127];NB501850:1095:HKLMKAFX7:1:11302:12508:17190_sub[30..127];NB501850:1095:HKLMKAFX7:1:11304:2522:15005_sub[27..124];NB501850:1095:HKLMKAFX7:1:11304:8051:13579_sub[30..126];NB501850:1095:HKLMKAFX7:1:11306:16609:1887_sub[30..125];NB501850:1095:HKLMKAFX7:1:11306:20868:1787_sub[28..125];NB501850:1095:HKLMKAFX7:1:11307:15367:16668_sub[29..128];NB501850:1095:HKLMKAFX7:1:11308:23486:3526_sub[30..125];NB501850:1095:HKLMKAFX7:1:11308:2958:5806_sub[30..125];NB501850:1095:HKLMKAFX7:1:11309:11228:2146_sub[28..124];NB501850:1095:HKLMKAFX7:1:11310:13536:1913_sub[30..125];NB501850:1095:HKLMKAFX7:1:11311:1496:14195_sub[28..125];NB501850:1095:HKLMKAFX7:1:11311:1700:6003_sub[30..129];NB501850:1095:HKLMKAFX7:1:21101:14858:8939_sub[30..129];NB501850:1095:HKLMKAFX7:1:21101:23690:6745_sub[29..124];NB501850:1095:HKLMKAFX7:1:21103:17888:16601_sub[29..125];NB501850:1095:HKLMKAFX7:1:21104:15283:1647_sub[29..125];NB501850:1095:HKLMKAFX7:1:21105:12745:16508_sub[29..125];NB501850:1095:HKLMKAFX7:1:21105:7692:16575_sub[30..126];NB501850:1095:HKLMKAFX7:1:21106:10485:17669_sub[30..125];NB501850:1095:HKLMKAFX7:1:21106:2600:9562_sub[31..126];NB501850:1095:HKLMKAFX7:1:21106:4888:14608_sub[28..124];NB501850:1095:HKLMKAFX7:1:21108:2036:12156_sub[28..124];NB501850:1095:HKLMKAFX7:1:21109:17548:13404_sub[30..125];NB501850:1095:HKLMKAFX7:1:21109:20194:16265_sub[29..125];NB501850:1095:HKLMKAFX7:1:21109:24763:10700_sub[28..125];NB501850:1095:HKLMKAFX7:1:21110:21755:11473_sub[29..124];NB501850:1095:HKLMKAFX7:1:21111:17231:7508_sub[28..122];NB501850:1095:HKLMKAFX7:1:21111:1944:9382_sub[29..125];NB501850:1095:HKLMKAFX7:1:21111:22348:14130_sub[28..125];NB501850:1095:HKLMKAFX7:1:21112:16241:8202_sub[29..128];NB501850:1095:HKLMKAFX7:1:21112:19952:8166_sub[31..126];NB501850:1095:HKLMKAFX7:1:21201:24021:4790_sub[29..124];NB501850:1095:HKLMKAFX7:1:21202:21520:5072_sub[29..126];NB501850:1095:HKLMKAFX7:1:21202:8014:18274_sub[31..128];NB501850:1095:HKLMKAFX7:1:21204:4952:16873_sub[29..124];NB501850:1095:HKLMKAFX7:1:21207:22180:6145_sub[28..127];NB501850:1095:HKLMKAFX7:1:21207:26183:7066_sub[28..124];NB501850:1095:HKLMKAFX7:1:21210:20995:9271_sub[28..125];NB501850:1095:HKLMKAFX7:1:21212:16036:12918_sub[29..125];NB501850:1095:HKLMKAFX7:1:21301:15744:17506_sub[28..124];NB501850:1095:HKLMKAFX7:1:21301:22764:2144_sub[29..126];NB501850:1095:HKLMKAFX7:1:21301:9825:15738_sub[29..124];NB501850:1095:HKLMKAFX7:1:21303:15341:6061_sub[30..125];NB501850:1095:HKLMKAFX7:1:21303:19896:5703_sub[28..124];NB501850:1095:HKLMKAFX7:1:21304:1429:5538_sub[29..126];NB501850:1095:HKLMKAFX7:1:21304:3885:3463_sub[30..128];NB501850:1095:HKLMKAFX7:1:21305:25591:15272_sub[29..126];NB501850:1095:HKLMKAFX7:1:21305:9329:1794_sub[31..128];NB501850:1095:HKLMKAFX7:1:21306:24771:11939_sub[29..127];NB501850:1095:HKLMKAFX7:1:21307:18783:18501_sub[28..124];NB501850:1095:HKLMKAFX7:1:21309:18318:4657_sub[28..123];NB501850:1095:HKLMKAFX7:1:21310:22183:15591_sub[30..158];NB501850:1095:HKLMKAFX7:1:21311:2456:17738_sub[29..126];NB501850:1095:HKLMKAFX7:1:21311:6559:8351_sub[28..124];NB501850:1095:HKLMKAFX7:1:21312:20681:7571_sub[31..126];NB501850:1095:HKLMKAFX7:2:11101:16855:16169_sub[28..125];NB501850:1095:HKLMKAFX7:2:11101:22446:16936_sub[29..125];NB501850:1095:HKLMKAFX7:2:11102:1252:3194_sub[29..126];NB501850:1095:HKLMKAFX7:2:11103:20839:8139_sub[29..126];NB501850:1095:HKLMKAFX7:2:11104:3385:9605_sub[27..124];NB501850:1095:HKLMKAFX7:2:11105:9974:6042_sub[30..126];NB501850:1095:HKLMKAFX7:2:11106:11448:18371_sub[29..128];NB501850:1095:HKLMKAFX7:2:11107:10923:10547_sub[31..125];NB501850:1095:HKLMKAFX7:2:11108:13980:2196_sub[29..126];NB501850:1095:HKLMKAFX7:2:11109:22150:9046_sub[29..126];NB501850:1095:HKLMKAFX7:2:11110:25799:19503_sub[30..126];NB501850:1095:HKLMKAFX7:2:11111:10239:19262_sub[30..156];NB501850:1095:HKLMKAFX7:2:11111:12071:18242_sub[29..126];NB501850:1095:HKLMKAFX7:2:11111:13749:12607_sub[29..126];NB501850:1095:HKLMKAFX7:2:11111:18268:19635_sub[29..126];NB501850:1095:HKLMKAFX7:2:11112:19871:10047_sub[30..125];NB501850:1095:HKLMKAFX7:2:11112:24755:3594_sub[28..124];NB501850:1095:HKLMKAFX7:2:11201:19335:16820_sub[29..124];NB501850:1095:HKLMKAFX7:2:11202:11380:15649_sub[27..122];NB501850:1095:HKLMKAFX7:2:11203:22608:5942_sub[28..125];NB501850:1095:HKLMKAFX7:2:11203:24705:7372_sub[29..124];NB501850:1095:HKLMKAFX7:2:11204:6982:8086_sub[30..126];NB501850:1095:HKLMKAFX7:2:11206:21802:17323_sub[29..124];NB501850:1095:HKLMKAFX7:2:11207:10718:20381_sub[28..123];NB501850:1095:HKLMKAFX7:2:11208:11046:2967_sub[28..127];NB501850:1095:HKLMKAFX7:2:11208:13094:12985_sub[28..124];NB501850:1095:HKLMKAFX7:2:11208:22108:13071_sub[30..128];NB501850:1095:HKLMKAFX7:2:11208:7641:17087_sub[30..128];NB501850:1095:HKLMKAFX7:2:11210:11729:13224_sub[31..128];NB501850:1095:HKLMKAFX7:2:11210:8434:17660_sub[30..126];NB501850:1095:HKLMKAFX7:2:11211:2084:19725_sub[30..125];NB501850:1095:HKLMKAFX7:2:11211:5045:16169_sub[31..128];NB501850:1095:HKLMKAFX7:2:11212:20646:4301_sub[28..125];NB501850:1095:HKLMKAFX7:2:11301:10112:5353_sub[29..126];NB501850:1095:HKLMKAFX7:2:11301:15248:19700_sub[30..128];NB501850:1095:HKLMKAFX7:2:11301:2263:11728_sub[28..149];NB501850:1095:HKLMKAFX7:2:11301:6757:16919_sub[29..126];NB501850:1095:HKLMKAFX7:2:11302:19357:5233_sub[29..126];NB501850:1095:HKLMKAFX7:2:11305:23999:7477_sub[29..126];NB501850:1095:HKLMKAFX7:2:11306:14060:19250_sub[30..127];NB501850:1095:HKLMKAFX7:2:11306:7887:11965_sub[28..123];NB501850:1095:HKLMKAFX7:2:11308:2864:13973_sub[31..128];NB501850:1095:HKLMKAFX7:2:11308:8202:17011_sub[29..124];NB501850:1095:HKLMKAFX7:2:11309:12710:15259_sub[30..130];NB501850:1095:HKLMKAFX7:2:11309:22658:19091_sub[29..161];NB501850:1095:HKLMKAFX7:2:11310:18976:17037_sub[30..127];NB501850:1095:HKLMKAFX7:2:21102:18675:8708_sub[29..125];NB501850:1095:HKLMKAFX7:2:21102:22583:3550_sub[30..136];NB501850:1095:HKLMKAFX7:2:21102:24711:7807_sub[31..126];NB501850:1095:HKLMKAFX7:2:21103:18720:5463_sub[27..121];NB501850:1095:HKLMKAFX7:2:21103:6302:7809_sub[28..125];NB501850:1095:HKLMKAFX7:2:21104:17552:6752_sub[29..124];NB501850:1095:HKLMKAFX7:2:21105:24560:6492_sub[30..125];NB501850:1095:HKLMKAFX7:2:21106:24721:5021_sub[29..126];NB501850:1095:HKLMKAFX7:2:21106:26121:18783_sub[27..124];NB501850:1095:HKLMKAFX7:2:21106:7804:7211_sub[29..125];NB501850:1095:HKLMKAFX7:2:21106:9171:19178_sub[31..128];NB501850:1095:HKLMKAFX7:2:21107:18922:4630_sub[30..127];NB501850:1095:HKLMKAFX7:2:21107:25495:4211_sub[30..125];NB501850:1095:HKLMKAFX7:2:21108:9358:12472_sub[31..129];NB501850:1095:HKLMKAFX7:2:21109:15714:5255_sub[30..125];NB501850:1095:HKLMKAFX7:2:21110:7932:14262_sub[31..127];NB501850:1095:HKLMKAFX7:2:21110:8741:17488_sub[28..123];NB501850:1095:HKLMKAFX7:2:21111:17673:18864_sub[28..123];NB501850:1095:HKLMKAFX7:2:21112:19328:6411_sub[30..127];NB501850:1095:HKLMKAFX7:2:21112:8627:15265_sub[28..122];NB501850:1095:HKLMKAFX7:2:21112:8888:18718_sub[29..126];NB501850:1095:HKLMKAFX7:2:21201:7915:3658_sub[28..123];NB501850:1095:HKLMKAFX7:2:21203:14135:16848_sub[28..123];NB501850:1095:HKLMKAFX7:2:21204:12664:14499_sub[30..126];NB501850:1095:HKLMKAFX7:2:21204:21445:3481_sub[30..129];NB501850:1095:HKLMKAFX7:2:21206:17771:18400_sub[29..127];NB501850:1095:HKLMKAFX7:2:21208:23349:14087_sub[29..124];NB501850:1095:HKLMKAFX7:2:21208:23409:1732_sub[28..124];NB501850:1095:HKLMKAFX7:2:21210:11422:4568_sub[29..125];NB501850:1095:HKLMKAFX7:2:21211:15306:14466_sub[30..127];NB501850:1095:HKLMKAFX7:2:21211:19196:14234_sub[29..127];NB501850:1095:HKLMKAFX7:2:21301:24180:6480_sub[27..124];NB501850:1095:HKLMKAFX7:2:21301:26741:3411_sub[29..126];NB501850:1095:HKLMKAFX7:2:21302:8821:5850_sub[28..129];NB501850:1095:HKLMKAFX7:2:21303:15893:2765_sub[31..130];NB501850:1095:HKLMKAFX7:2:21303:24860:14365_sub[28..123];NB501850:1095:HKLMKAFX7:2:21303:6990:10547_sub[29..127];NB501850:1095:HKLMKAFX7:2:21304:13912:12611_sub[28..125];NB501850:1095:HKLMKAFX7:2:21304:21936:1066_sub[29..124];NB501850:1095:HKLMKAFX7:2:21305:15090:20007_sub[30..126];NB501850:1095:HKLMKAFX7:2:21306:16166:11967_sub[29..125];NB501850:1095:HKLMKAFX7:2:21307:10592:5995_sub[28..122];NB501850:1095:HKLMKAFX7:2:21307:5379:14974_sub[29..126];NB501850:1095:HKLMKAFX7:2:21309:11914:12768_sub[28..125];NB501850:1095:HKLMKAFX7:2:21309:22581:8477_sub[30..133];NB501850:1095:HKLMKAFX7:2:21310:20982:13455_sub[30..125];NB501850:1095:HKLMKAFX7:2:21311:4519:11856_sub[28..123];NB501850:1095:HKLMKAFX7:2:21312:18744:5940_sub[28..130];NB501850:1095:HKLMKAFX7:3:11401:18581:12318_sub[29..126];NB501850:1095:HKLMKAFX7:3:11401:19972:1808_sub[29..134];NB501850:1095:HKLMKAFX7:3:11402:16094:5511_sub[29..125];NB501850:1095:HKLMKAFX7:3:11404:11698:15213_sub[27..125];NB501850:1095:HKLMKAFX7:3:11406:11384:14499_sub[29..125];NB501850:1095:HKLMKAFX7:3:11406:8874:1650_sub[29..125];NB501850:1095:HKLMKAFX7:3:11407:9441:14789_sub[30..128];NB501850:1095:HKLMKAFX7:3:11408:14328:11091_sub[28..125];NB501850:1095:HKLMKAFX7:3:11409:11708:3307_sub[31..126];NB501850:1095:HKLMKAFX7:3:11409:13979:7419_sub[31..127];NB501850:1095:HKLMKAFX7:3:11411:19275:9650_sub[31..127];NB501850:1095:HKLMKAFX7:3:11411:4962:13676_sub[30..129];NB501850:1095:HKLMKAFX7:3:11412:10615:8353_sub[28..122];NB501850:1095:HKLMKAFX7:3:11412:3031:1481_sub[29..125];NB501850:1095:HKLMKAFX7:3:11412:7983:9937_sub[30..126];NB501850:1095:HKLMKAFX7:3:11501:16360:19768_sub[28..123];NB501850:1095:HKLMKAFX7:3:11501:8708:2414_sub[29..128];NB501850:1095:HKLMKAFX7:3:11502:16905:1436_sub[29..131];NB501850:1095:HKLMKAFX7:3:11502:23549:11592_sub[29..126];NB501850:1095:HKLMKAFX7:3:11503:25360:3776_sub[27..124];NB501850:1095:HKLMKAFX7:3:11505:20777:14921_sub[29..126];NB501850:1095:HKLMKAFX7:3:11506:13232:20046_sub[30..127];NB501850:1095:HKLMKAFX7:3:11507:7049:1892_sub[28..124];NB501850:1095:HKLMKAFX7:3:11507:9789:11976_sub[29..125];NB501850:1095:HKLMKAFX7:3:11508:18922:5701_sub[30..127];NB501850:1095:HKLMKAFX7:3:11508:6343:17345_sub[29..125];NB501850:1095:HKLMKAFX7:3:11509:14513:13720_sub[30..127];NB501850:1095:HKLMKAFX7:3:11510:10636:10446_sub[29..125];NB501850:1095:HKLMKAFX7:3:11512:17532:13377_sub[29..127];NB501850:1095:HKLMKAFX7:3:11512:18382:20078_sub[28..125];NB501850:1095:HKLMKAFX7:3:11604:23222:5161_sub[29..127];NB501850:1095:HKLMKAFX7:3:11604:4277:1203_sub[28..126];NB501850:1095:HKLMKAFX7:3:11605:15455:11332_sub[28..125];NB501850:1095:HKLMKAFX7:3:11605:16138:17298_sub[29..126];NB501850:1095:HKLMKAFX7:3:11606:2122:3596_sub[29..125];NB501850:1095:HKLMKAFX7:3:11610:10609:14894_sub[28..122];NB501850:1095:HKLMKAFX7:3:11610:17319:10055_sub[29..126];NB501850:1095:HKLMKAFX7:3:11610:8068:15219_sub[29..126];NB501850:1095:HKLMKAFX7:3:11611:13963:8030_sub[31..132];NB501850:1095:HKLMKAFX7:3:11611:3628:7342_sub[27..124];NB501850:1095:HKLMKAFX7:3:11611:6520:18514_sub[28..123];NB501850:1095:HKLMKAFX7:3:11612:11659:19434_sub[28..123];NB501850:1095:HKLMKAFX7:3:21401:15830:16899_sub[29..125];NB501850:1095:HKLMKAFX7:3:21401:9204:4699_sub[27..122];NB501850:1095:HKLMKAFX7:3:21402:14927:20335_sub[29..124];NB501850:1095:HKLMKAFX7:3:21402:21792:7736_sub[28..124];NB501850:1095:HKLMKAFX7:3:21403:19698:8783_sub[28..125];NB501850:1095:HKLMKAFX7:3:21404:26719:9992_sub[29..126];NB501850:1095:HKLMKAFX7:3:21405:4923:8651_sub[28..125];NB501850:1095:HKLMKAFX7:3:21405:8935:17029_sub[29..125];NB501850:1095:HKLMKAFX7:3:21405:9959:19643_sub[29..132];NB501850:1095:HKLMKAFX7:3:21406:5740:3211_sub[29..125];NB501850:1095:HKLMKAFX7:3:21406:9726:11643_sub[29..126];NB501850:1095:HKLMKAFX7:3:21408:14762:1916_sub[28..123];NB501850:1095:HKLMKAFX7:3:21408:24997:13214_sub[29..124];NB501850:1095:HKLMKAFX7:3:21408:7876:15690_sub[29..125];NB501850:1095:HKLMKAFX7:3:21409:14017:10621_sub[29..128];NB501850:1095:HKLMKAFX7:3:21409:17406:15502_sub[28..123];NB501850:1095:HKLMKAFX7:3:21502:6894:13951_sub[30..128];NB501850:1095:HKLMKAFX7:3:21503:13824:10729_sub[29..125];NB501850:1095:HKLMKAFX7:3:21503:14253:13813_sub[30..132];NB501850:1095:HKLMKAFX7:3:21503:20167:3899_sub[29..126];NB501850:1095:HKLMKAFX7:3:21504:14821:15574_sub[29..126];NB501850:1095:HKLMKAFX7:3:21504:22417:2720_sub[29..125];NB501850:1095:HKLMKAFX7:3:21505:9363:6573_sub[155..253];NB501850:1095:HKLMKAFX7:3:21506:22142:3782_sub[31..126];NB501850:1095:HKLMKAFX7:3:21507:1581:5752_sub[29..128];NB501850:1095:HKLMKAFX7:3:21507:8329:13622_sub[31..160];NB501850:1095:HKLMKAFX7:3:21508:8267:18232_sub[30..128];NB501850:1095:HKLMKAFX7:3:21509:1792:11974_sub[29..125];NB501850:1095:HKLMKAFX7:3:21510:9646:7399_sub[29..126];NB501850:1095:HKLMKAFX7:3:21511:12812:11120_sub[30..127];NB501850:1095:HKLMKAFX7:3:21511:15074:5999_sub[29..124];NB501850:1095:HKLMKAFX7:3:21511:23667:9668_sub[28..125];NB501850:1095:HKLMKAFX7:3:21601:4313:2493_sub[30..125];NB501850:1095:HKLMKAFX7:3:21603:1457:16569_sub[31..122];NB501850:1095:HKLMKAFX7:3:21603:20343:17382_sub[29..125];NB501850:1095:HKLMKAFX7:3:21605:7473:19825_sub[28..132];NB501850:1095:HKLMKAFX7:3:21605:9876:8140_sub[29..126];NB501850:1095:HKLMKAFX7:3:21606:18703:5979_sub[29..125];NB501850:1095:HKLMKAFX7:3:21606:21240:4756_sub[31..127];NB501850:1095:HKLMKAFX7:3:21606:25052:9443_sub[29..124];NB501850:1095:HKLMKAFX7:3:21606:26590:9464_sub[29..124];NB501850:1095:HKLMKAFX7:3:21607:4165:2890_sub[29..125];NB501850:1095:HKLMKAFX7:3:21608:6975:19232_sub[29..128];NB501850:1095:HKLMKAFX7:3:21610:3998:16218_sub[29..125];NB501850:1095:HKLMKAFX7:3:21611:14652:14294_sub[28..126];NB501850:1095:HKLMKAFX7:3:21612:4591:8973_sub[29..125];NB501850:1095:HKLMKAFX7:4:11401:25187:10603_sub[28..122];NB501850:1095:HKLMKAFX7:4:11403:21943:7424_sub[28..124];NB501850:1095:HKLMKAFX7:4:11405:8836:4394_sub[31..129];NB501850:1095:HKLMKAFX7:4:11406:11662:7758_sub[29..124];NB501850:1095:HKLMKAFX7:4:11406:17087:10814_sub[29..124];NB501850:1095:HKLMKAFX7:4:11406:3888:17400_sub[30..126];NB501850:1095:HKLMKAFX7:4:11407:22847:11392_sub[31..128];NB501850:1095:HKLMKAFX7:4:11407:5616:2994_sub[30..125];NB501850:1095:HKLMKAFX7:4:11407:8790:15854_sub[29..124];NB501850:1095:HKLMKAFX7:4:11408:12761:11210_sub[31..129];NB501850:1095:HKLMKAFX7:4:11409:20571:3139_sub[29..129];NB501850:1095:HKLMKAFX7:4:11409:21654:6550_sub[30..127];NB501850:1095:HKLMKAFX7:4:11411:17509:6829_sub[27..126];NB501850:1095:HKLMKAFX7:4:11411:23987:16111_sub[30..127];NB501850:1095:HKLMKAFX7:4:11503:14476:13861_sub[30..129];NB501850:1095:HKLMKAFX7:4:11503:9319:7464_sub[29..126];NB501850:1095:HKLMKAFX7:4:11506:15427:10813_sub[28..122];NB501850:1095:HKLMKAFX7:4:11506:8300:18575_sub[29..125];NB501850:1095:HKLMKAFX7:4:11509:22164:16900_sub[30..128];NB501850:1095:HKLMKAFX7:4:11510:22501:17734_sub[29..126];NB501850:1095:HKLMKAFX7:4:11511:10447:3160_sub[28..125];NB501850:1095:HKLMKAFX7:4:11511:17114:18525_sub[28..123];NB501850:1095:HKLMKAFX7:4:11511:19616:15652_sub[27..125];NB501850:1095:HKLMKAFX7:4:11511:20131:13589_sub[28..123];NB501850:1095:HKLMKAFX7:4:11511:24846:14861_sub[27..123];NB501850:1095:HKLMKAFX7:4:11511:4453:1366_sub[28..125];NB501850:1095:HKLMKAFX7:4:11512:26226:3348_sub[31..127];NB501850:1095:HKLMKAFX7:4:11602:11544:3502_sub[28..123];NB501850:1095:HKLMKAFX7:4:11602:13956:5554_sub[30..125];NB501850:1095:HKLMKAFX7:4:11602:14093:13152_sub[29..125];NB501850:1095:HKLMKAFX7:4:11602:7368:7326_sub[30..134];NB501850:1095:HKLMKAFX7:4:11603:22777:6083_sub[29..125];NB501850:1095:HKLMKAFX7:4:11604:3485:5169_sub[29..126];NB501850:1095:HKLMKAFX7:4:11604:9629:10357_sub[29..125];NB501850:1095:HKLMKAFX7:4:11606:16641:14836_sub[29..125];NB501850:1095:HKLMKAFX7:4:11607:22460:7125_sub[26..132];NB501850:1095:HKLMKAFX7:4:11608:21513:14366_sub[29..126];NB501850:1095:HKLMKAFX7:4:11609:23854:11057_sub[29..125];NB501850:1095:HKLMKAFX7:4:11612:9409:6298_sub[28..124];NB501850:1095:HKLMKAFX7:4:21401:2730:6106_sub[28..125];NB501850:1095:HKLMKAFX7:4:21402:22055:10523_sub[29..126];NB501850:1095:HKLMKAFX7:4:21402:22602:18271_sub[29..123];NB501850:1095:HKLMKAFX7:4:21403:16195:9260_sub[30..128];NB501850:1095:HKLMKAFX7:4:21403:19562:4126_sub[29..125];NB501850:1095:HKLMKAFX7:4:21404:3510:11971_sub[29..126];NB501850:1095:HKLMKAFX7:4:21405:21702:9383_sub[29..124];NB501850:1095:HKLMKAFX7:4:21406:4491:15822_sub[29..125];NB501850:1095:HKLMKAFX7:4:21407:13581:8579_sub[31..127];NB501850:1095:HKLMKAFX7:4:21407:17572:9878_sub[30..126];NB501850:1095:HKLMKAFX7:4:21407:22242:1156_sub[31..127];NB501850:1095:HKLMKAFX7:4:21408:22980:13166_sub[27..123];NB501850:1095:HKLMKAFX7:4:21408:8081:12523_sub[30..156];NB501850:1095:HKLMKAFX7:4:21410:19675:3973_sub[30..129];NB501850:1095:HKLMKAFX7:4:21410:25976:14154_sub[29..155];NB501850:1095:HKLMKAFX7:4:21503:22513:7261_sub[30..126];NB501850:1095:HKLMKAFX7:4:21503:3670:14699_sub[29..124];NB501850:1095:HKLMKAFX7:4:21505:7538:18512_sub[28..128];NB501850:1095:HKLMKAFX7:4:21506:15136:20150_sub[29..128];NB501850:1095:HKLMKAFX7:4:21507:11480:4324_sub[28..124];NB501850:1095:HKLMKAFX7:4:21509:20096:4867_sub[30..127];NB501850:1095:HKLMKAFX7:4:21509:8475:15014_sub[28..125];NB501850:1095:HKLMKAFX7:4:21511:10289:11570_sub[29..127];NB501850:1095:HKLMKAFX7:4:21511:16909:10150_sub[29..124];NB501850:1095:HKLMKAFX7:4:21511:23894:19053_sub[30..124];NB501850:1095:HKLMKAFX7:4:21511:9445:14381_sub[28..125];NB501850:1095:HKLMKAFX7:4:21512:18909:5978_sub[29..127];NB501850:1095:HKLMKAFX7:4:21601:25859:8960_sub[28..123];NB501850:1095:HKLMKAFX7:4:21601:5999:19573_sub[28..125];NB501850:1095:HKLMKAFX7:4:21603:18231:18849_sub[29..124];NB501850:1095:HKLMKAFX7:4:21605:1249:12068_sub[31..137];NB501850:1095:HKLMKAFX7:4:21605:1250:18925_sub[30..126];NB501850:1095:HKLMKAFX7:4:21606:10028:10447_sub[29..127];NB501850:1095:HKLMKAFX7:4:21606:14224:10971_sub[28..123];NB501850:1095:HKLMKAFX7:4:21606:7263:12276_sub[29..125];NB501850:1095:HKLMKAFX7:4:21608:18247:7425_sub[29..128];NB501850:1095:HKLMKAFX7:4:21608:8365:10186_sub[30..124];NB501850:1095:HKLMKAFX7:4:21610:15302:13205_sub[28..134];NB501850:1095:HKLMKAFX7:4:21610:23083:15695_sub[29..126];NB501850:1095:HKLMKAFX7:4:21610:9179:11014_sub[28..125];NB501850:1095:HKLMKAFX7:4:21611:12007:17142_sub[28..125];NB501850:1095:HKLMKAFX7:4:21611:20313:16302_sub[31..126]
137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;177;48;0;0;0;0;0;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;499;0;0;0;0;0;0;0;0;0;0;290;0;0;0;0;0;0;0;0;0;0;0;0;0;197;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;81;243;0;0;0;0;0;0;0;0;0;28;0;0;0;0;43;0;0;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;0;0;0;83;0;0;0;416;0;0;835;0;35;0;0;0;0;0;79;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;0;0;0;0;0
