Chisq,Df,Pr(>Chisq)
1.8155990979956032,1,0.1778380224356256
187.6939161515766,5,1.2153487414378552e-38
5.3387569617647594,1,0.020856339886682108
0.9772468926047279,1,0.32287945050821854
