Chisq,Df,Pr(>Chisq)
0.7007536416978134,1,0.4025305755448129
35.32483878202338,5,1.2959376897675963e-6
0.3929342049196171,1,0.5307610775500176
3.8654975171748696,1,0.04928857868175928
7.0200388164552585,5,0.21915425695764976
