scenario_family,scenario,baseline_scenario,unit_type,iter,coverage_estimator,mean,p10,median,p90
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,20,coverage_zhanghuang,0.8423955506337097,0.6797619047619048,0.906240609932105,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,21,coverage_chao,0.8455760371239771,0.6764423076923076,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,21,coverage_turing,0.8186439133428876,0.6,0.8956442831215972,0.9848747236551216
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,21,coverage_zhanghuang,0.8470327948872926,0.6843939393939393,0.9112135542880453,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,22,coverage_chao,0.8398423740836388,0.6721153846153847,0.9026315789473685,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,22,coverage_turing,0.812552982608851,0.6,0.8844444444444444,0.9851386806596703
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,22,coverage_zhanghuang,0.8412764454261509,0.6797619047619048,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,23,coverage_chao,0.8462830565683448,0.7088757396449703,0.9057744360902256,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,23,coverage_turing,0.8195300439268627,0.6,0.8888888888888888,0.9830508474576272
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,23,coverage_zhanghuang,0.8477240979171121,0.7127344877344877,0.9079047619047619,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,24,coverage_chao,0.840189075779598,0.6721153846153847,0.9,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,24,coverage_turing,0.8143461811440158,0.6466666666666667,0.8768939393939394,0.9819683908045977
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,24,coverage_zhanghuang,0.8433338781440997,0.6797619047619048,0.9061507936507937,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,25,coverage_chao,0.8416345586451398,0.6721153846153847,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,25,coverage_turing,0.815443034650132,0.6,0.8973684210526316,0.98125
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,25,coverage_zhanghuang,0.8430751907285136,0.6797619047619048,0.9181818181818182,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,26,coverage_chao,0.8435370450051904,0.6336348684210527,0.9097243734858413,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,26,coverage_turing,0.8158886139675517,0.6,0.8973684210526316,0.9802442528735632
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,26,coverage_zhanghuang,0.8450163918349404,0.6342301065162907,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,27,coverage_chao,0.8497370989919483,0.7002849002849003,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,27,coverage_turing,0.8231872405730466,0.6466666666666667,0.8956442831215972,0.9888295259150086
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,27,coverage_zhanghuang,0.8527555408446905,0.7033068783068783,0.9112135542880453,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,28,coverage_chao,0.8446224934018816,0.6721153846153847,0.9111255411255411,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,28,coverage_turing,0.8169967270663029,0.6,0.8973684210526316,0.9803319209039547
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,28,coverage_zhanghuang,0.8460721368203739,0.6797619047619048,0.9155425586170496,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,29,coverage_chao,0.8422508605935685,0.6721153846153847,0.9207575757575758,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,29,coverage_turing,0.8154828537333776,0.6,0.9,0.9844202898550725
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,29,coverage_zhanghuang,0.8436649278032278,0.6797619047619048,0.9256370480014979,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,30,coverage_chao,0.8319352686858326,0.625,0.8964285714285715,0.9933334009493286
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,30,coverage_turing,0.8074927989433791,0.5700000000000001,0.8775,0.9828462887200466
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,30,coverage_zhanghuang,0.8335613422017125,0.6263888888888889,0.8978174603174603,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,31,coverage_chao,0.8477749253448004,0.7088757396449703,0.9040204678362573,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,31,coverage_turing,0.8214441443335199,0.6,0.8888888888888888,0.9802442528735632
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,31,coverage_zhanghuang,0.8492207159812319,0.7127344877344877,0.907177050740341,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,32,coverage_chao,0.8406705696007859,0.7002849002849003,0.9040204678362573,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,32,coverage_turing,0.8153432660073118,0.6,0.8918128654970761,0.9830397301349325
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,32,coverage_zhanghuang,0.8422281974427505,0.7033068783068783,0.9062533976349394,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,33,coverage_chao,0.8442922022174573,0.7002849002849003,0.9097243734858413,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,33,coverage_turing,0.8181224240697786,0.6,0.8973684210526316,0.9802442528735632
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,33,coverage_zhanghuang,0.8456536091213177,0.7033068783068783,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,34,coverage_chao,0.8447397582075975,0.6764423076923076,0.9040204678362573,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,34,coverage_turing,0.8183474294895682,0.6107692307692307,0.8873684210526316,0.985064792444542
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,34,coverage_zhanghuang,0.8476997549093567,0.6843939393939393,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,35,coverage_chao,0.8412982822333185,0.6336348684210527,0.9013888888888889,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,35,coverage_turing,0.8155104537593015,0.6,0.8775,0.9895250623096095
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,35,coverage_zhanghuang,0.8437268374735356,0.6342301065162907,0.9112135542880453,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,36,coverage_chao,0.8397579227320939,0.625,0.9079047619047619,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,36,coverage_turing,0.8142015374828295,0.5700000000000001,0.8982758620689655,0.98125
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,36,coverage_zhanghuang,0.8405121015041762,0.6263888888888889,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,37,coverage_chao,0.8428064093640358,0.6861778846153845,0.9083777424582398,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,37,coverage_turing,0.8143742428925537,0.6,0.8973684210526316,0.986829501915709
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,37,coverage_zhanghuang,0.8443607896087598,0.6932291666666666,0.9093073765548829,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,38,coverage_chao,0.8449460805448654,0.7002849002849003,0.9062474166437036,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,38,coverage_turing,0.818157256305982,0.6,0.8956442831215972,0.9832442888725129
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,38,coverage_zhanghuang,0.8463658424004135,0.7033068783068783,0.9081672904805436,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,39,coverage_chao,0.8431865879735974,0.6758160425101214,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,39,coverage_turing,0.8172766474238372,0.6,0.8878446115288221,0.9886931534232883
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,39,coverage_zhanghuang,0.8446186826821309,0.6828673245614034,0.9093073765548829,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,40,coverage_chao,0.8377029709672836,0.6336348684210527,0.9061507936507937,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,40,coverage_turing,0.8104105880734087,0.6,0.8844444444444444,0.9832442888725129
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,40,coverage_zhanghuang,0.8380749825776652,0.6342301065162907,0.9061507936507937,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,41,coverage_chao,0.8439699843480417,0.7002849002849003,0.9040204678362573,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,41,coverage_turing,0.8176659832243425,0.6466666666666667,0.8918128654970761,0.9794429708222812
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,41,coverage_zhanghuang,0.8468992723256342,0.7033068783068783,0.9112135542880453,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,42,coverage_chao,0.8458342936931801,0.7002849002849003,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,42,coverage_turing,0.8178987408239731,0.6,0.8873684210526316,0.9837643678160919
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,42,coverage_zhanghuang,0.847258859117208,0.7033068783068783,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,43,coverage_chao,0.8425730993941192,0.6721153846153847,0.9111255411255411,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,43,coverage_turing,0.8154893621984705,0.6,0.9,0.986829501915709
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,43,coverage_zhanghuang,0.8428785233931781,0.6797619047619048,0.9112135542880453,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,44,coverage_chao,0.8457312784799683,0.7002849002849003,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,44,coverage_turing,0.8180774407089751,0.6,0.8926809210526316,0.9828462887200466
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,44,coverage_zhanghuang,0.847247940713363,0.7033068783068783,0.9138528138528139,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,45,coverage_chao,0.8391789741461964,0.6721153846153847,0.8994787489975942,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,45,coverage_turing,0.8156122208459679,0.6,0.8849206349206349,0.9870169082125605
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,45,coverage_zhanghuang,0.8411680474063468,0.6797619047619048,0.900867637886483,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,46,coverage_chao,0.8439712375806864,0.7002849002849003,0.9097243734858413,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,46,coverage_turing,0.816825796405171,0.6,0.8973684210526316,0.9830397301349325
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,46,coverage_zhanghuang,0.8455289131829049,0.7033068783068783,0.9112135542880453,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,47,coverage_chao,0.8401115544534361,0.6721153846153847,0.9083777424582398,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,47,coverage_turing,0.8134798538383571,0.6,0.8982758620689655,0.9890877809502892
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,47,coverage_zhanghuang,0.8402938083192407,0.6797619047619048,0.9083837234494756,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,48,coverage_chao,0.8397273787476002,0.6659133015728977,0.9040204678362573,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,48,coverage_turing,0.8139366766221502,0.6,0.8918128654970761,0.9832442888725129
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,48,coverage_zhanghuang,0.8411651605415145,0.6659133015728977,0.9073934837092732,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,49,coverage_chao,0.8376455963677241,0.6721153846153847,0.9032585381950173,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,49,coverage_turing,0.8115994446382758,0.6,0.8918128654970761,0.9828462887200466
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,49,coverage_zhanghuang,0.83920038950192,0.6797619047619048,0.9071770507403356,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,50,coverage_chao,0.8427257686941723,0.6758160425101214,0.8994787489975942,1
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,50,coverage_turing,0.816436528350141,0.6,0.8804761904761904,0.9837643678160919
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,50,coverage_zhanghuang,0.844209909242474,0.6828673245614034,0.900867637886483,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,coverage_chao,0.8413047946949581,0.6764423076923076,0.9079047619047619,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,coverage_turing,0.8149758798310195,0.6,0.8849206349206349,0.9781944444444445
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,coverage_zhanghuang,0.8428827902352225,0.6843939393939393,0.9103174603174603,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,coverage_chao,0.8479109837166191,0.6350961538461538,0.9154545454545455,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,coverage_turing,0.8214097061821547,0.6,0.8973684210526316,0.9895250623096095
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,coverage_zhanghuang,0.8488414525306036,0.6377922077922078,0.9181818181818182,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,coverage_chao,0.8349710512376162,0.6350961538461538,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,coverage_turing,0.8106294231117117,0.6,0.8918128654970761,0.9802442528735632
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,coverage_zhanghuang,0.8364688414416621,0.6377922077922078,0.9103174603174603,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,coverage_chao,0.8203673333010977,0.6097368421052631,0.8895864661654136,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,coverage_turing,0.7962043649679187,0.5,0.88,0.98468731735827
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,coverage_zhanghuang,0.8215746966532783,0.6125,0.8895470919801247,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,coverage_chao,0.8357997792017064,0.6578125,0.8964285714285715,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,coverage_turing,0.8086589048860909,0.6,0.8708333333333333,0.9832442888725129
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,coverage_zhanghuang,0.8372444126181244,0.6584077380952381,0.8990601503759399,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,coverage_chao,0.8118631892693424,0.6027777777777779,0.8715078421380442,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,coverage_turing,0.7877838194230714,0.5700000000000001,0.8516483516483517,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,coverage_zhanghuang,0.8122854496407571,0.6027777777777779,0.871349666979869,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,coverage_chao,0.8248673686160186,0.6709311740890688,0.8964285714285715,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,coverage_turing,0.8002531324823486,0.6,0.8733333333333333,0.9832442888725129
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,coverage_zhanghuang,0.826214141203867,0.6797619047619048,0.9000376024085102,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,coverage_chao,0.8389829217708047,0.6758160425101214,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,coverage_turing,0.8122287894313504,0.6221052631578947,0.8768939393939394,0.9779227053140097
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,coverage_zhanghuang,0.8409771978993831,0.6828673245614034,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,coverage_chao,0.8275996976109681,0.6238157894736842,0.9010330745049572,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,coverage_turing,0.8001721933956188,0.5815384615384616,0.8660714285714286,0.9828462887200466
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,coverage_zhanghuang,0.8279853991708649,0.6263888888888889,0.9055793941810939,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,coverage_chao,0.8335277002003462,0.6238157894736842,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,coverage_turing,0.8066684234034674,0.5700000000000001,0.8708333333333333,0.9839689265536724
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,coverage_zhanghuang,0.8342918351560967,0.6263888888888889,0.904531746031746,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,11,coverage_chao,0.8222015240369518,0.6566282894736842,0.8959073204261656,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,11,coverage_turing,0.7975008977576531,0.6,0.861904761904762,0.986829501915709
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,11,coverage_zhanghuang,0.823106435659604,0.6584077380952381,0.8959073204261656,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,12,coverage_chao,0.8295328548462794,0.6238157894736842,0.9031428571428571,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,12,coverage_turing,0.8038711698613185,0.5700000000000001,0.8844444444444444,0.9837643678160919
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,12,coverage_zhanghuang,0.8304828177499285,0.6263888888888889,0.9079047619047619,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,13,coverage_chao,0.8256583023992279,0.6097368421052631,0.899537037037037,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,13,coverage_turing,0.7993539382326983,0.5,0.8844444444444444,0.9785326086956522
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,13,coverage_zhanghuang,0.8260934689881363,0.6125,0.8997315749814441,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,14,coverage_chao,0.8291592638449593,0.6238157894736842,0.9050047265852239,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,14,coverage_turing,0.8034147864955548,0.5,0.8775,0.9796101949025487
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,14,coverage_zhanghuang,0.830931964273427,0.625,0.908154502772914,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,15,coverage_chao,0.829569962951189,0.6238157894736842,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,15,coverage_turing,0.8042893318232736,0.5,0.8918128654970761,0.9886931534232883
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,15,coverage_zhanghuang,0.8299315181768298,0.625,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,16,coverage_chao,0.8222468338377664,0.6000175073859284,0.8922619047619048,0.9940686707928088
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,16,coverage_turing,0.7980772214369654,0.5269230769230769,0.8708333333333333,0.9844202898550725
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,16,coverage_zhanghuang,0.8234111898468267,0.6026515151515152,0.8922619047619048,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,17,coverage_chao,0.837043012875319,0.6238157894736842,0.9097243734858413,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,17,coverage_turing,0.8099552420854539,0.5700000000000001,0.89,0.9802442528735632
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,17,coverage_zhanghuang,0.8386852538124288,0.6263888888888889,0.9138528138528139,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,18,coverage_chao,0.8345690545547888,0.6721153846153847,0.8971861471861472,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,18,coverage_turing,0.8070746254634209,0.6,0.8775,0.9888295259150086
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,18,coverage_zhanghuang,0.8348642090544037,0.6797619047619048,0.8971861471861472,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,19,coverage_chao,0.8339574078708026,0.6861778846153845,0.8964285714285715,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,19,coverage_turing,0.8069788275333784,0.6,0.8571428571428572,0.98125
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,19,coverage_zhanghuang,0.8353180718288314,0.6932291666666666,0.8995714285714286,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,20,coverage_chao,0.8372182911629591,0.6336348684210527,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,20,coverage_turing,0.8096618026680863,0.6,0.8768939393939394,0.9785326086956522
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,20,coverage_zhanghuang,0.8393120244337131,0.6342301065162907,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,21,coverage_chao,0.8342564965128747,0.6238157894736842,0.9062474166437036,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,21,coverage_turing,0.8073169430458697,0.5700000000000001,0.88,0.9772413793103449
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,21,coverage_zhanghuang,0.8356161628218732,0.6263888888888889,0.9081545027729112,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,22,coverage_chao,0.822880786953279,0.633911943319838,0.8994787489975942,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,22,coverage_turing,0.7964405719877757,0.6107692307692307,0.8591269841269842,0.9779227053140097
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,22,coverage_zhanghuang,0.8235323873609953,0.6377922077922078,0.900867637886483,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,23,coverage_chao,0.8231038728561962,0.6238157894736842,0.8845688106522229,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,23,coverage_turing,0.7968743826606763,0.5700000000000001,0.861904761904762,0.9890877809502892
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,23,coverage_zhanghuang,0.8229497339359269,0.6263888888888889,0.8820039894441383,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,24,coverage_chao,0.8424111451812218,0.6238157894736842,0.911326105087573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,24,coverage_turing,0.8161378078775903,0.5700000000000001,0.89,0.9916171866565908
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,24,coverage_zhanghuang,0.8440430290668812,0.6263888888888889,0.9154386963317493,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,25,coverage_chao,0.8240158586662675,0.6097368421052631,0.9047619047619048,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,25,coverage_turing,0.7975768874028593,0.5,0.88,0.9885641924800311
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,25,coverage_zhanghuang,0.8248314390747079,0.6125,0.90930737655488,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,26,coverage_chao,0.8090543880908097,0.6238157894736842,0.8889912280701755,0.9933334009493286
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,26,coverage_turing,0.7872668467191775,0.5700000000000001,0.8685714285714285,0.9772413793103449
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,26,coverage_zhanghuang,0.8098762725156881,0.6263888888888889,0.8889518538848866,0.9933334009493286
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,27,coverage_chao,0.830626068978679,0.6336348684210527,0.9020158481365378,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,27,coverage_turing,0.8030505401036774,0.6,0.88,0.9820268361581921
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,27,coverage_zhanghuang,0.8309206752631619,0.6342301065162907,0.9020158481365378,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,28,coverage_chao,0.8343083118606838,0.6238157894736842,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,28,coverage_turing,0.8077568893367799,0.6,0.8775,0.9837643678160919
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,28,coverage_zhanghuang,0.8360057608809445,0.6263888888888889,0.9040204678362573,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,29,coverage_chao,0.8105783891418818,0.5713768115942028,0.8922619047619048,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,29,coverage_turing,0.7880383598910107,0.5,0.8685714285714285,0.98468731735827
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,29,coverage_zhanghuang,0.8109023670132488,0.5713768115942028,0.8922619047619048,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,30,coverage_chao,0.8384678443854398,0.6764423076923076,0.9013888888888889,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,30,coverage_turing,0.8124254773498648,0.6107692307692307,0.88,0.9772413793103449
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,30,coverage_zhanghuang,0.8419986117805438,0.6843939393939393,0.9073934837092732,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,31,coverage_chao,0.8347947937086004,0.6336348684210527,0.893583042973287,1
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,31,coverage_turing,0.8091991967750757,0.6,0.8708333333333333,0.9848747236551216
