scenario_family,scenario,baseline_scenario,unit_type,iter,n_units,total_abundance,mean_local_q0,mean_local_q1,mean_local_q2,mean_coverage_chao,p10_coverage_chao,median_coverage_chao,p90_coverage_chao,gamma_taxon_units
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,42,68,2352,5.720588235294118,3.7140946898483196,2.9701540252041734,0.8458342936931801,0.7002849002849003,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,43,68,2352,5.661764705882353,3.6965275154308266,2.9626446197537364,0.8425730993941192,0.6721153846153847,0.9111255411255411,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,44,68,2352,5.735294117647059,3.7769903140806718,3.0186518735317263,0.8457312784799683,0.7002849002849003,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,45,68,2352,5.676470588235294,3.7255053660679884,2.9954743790484293,0.8391789741461964,0.6721153846153847,0.8994787489975942,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,46,68,2352,5.720588235294118,3.710124268068839,2.962740137532283,0.8439712375806864,0.7002849002849003,0.9097243734858413,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,47,68,2352,5.75,3.7384787780369204,2.990269309646733,0.8401115544534361,0.6721153846153847,0.9083777424582398,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,48,68,2352,5.764705882352941,3.7357443926994685,2.977099180001705,0.8397273787476002,0.6659133015728977,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,49,68,2352,5.779411764705882,3.760969723793676,2.995696947478234,0.8376455963677241,0.6721153846153847,0.9032585381950173,1,51
species_error_strict,species_same_genus_observed_5pct,species_baseline,species_units,50,68,2352,5.6911764705882355,3.717987447673875,2.973247913814206,0.8427257686941723,0.6758160425101214,0.8994787489975942,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,1,68,2352,5.955882352941177,3.838242317694808,3.0434897530567255,0.8413047946949581,0.6764423076923076,0.9079047619047619,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,2,68,2352,5.852941176470588,3.8167350860076574,3.0421758250230835,0.8479109837166191,0.6350961538461538,0.9154545454545455,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,3,68,2352,6,3.917277085147048,3.1225773198521862,0.8349710512376162,0.6350961538461538,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,4,68,2352,5.955882352941177,3.9239566337878387,3.1221344828952104,0.8203673333010977,0.6097368421052631,0.8895864661654136,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,5,68,2352,5.955882352941177,3.8729861180641727,3.070261224788912,0.8357997792017064,0.6578125,0.8964285714285715,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,6,68,2352,6.147058823529412,3.9679387357742493,3.124882500983059,0.8118631892693424,0.6027777777777779,0.8715078421380442,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,7,68,2352,6.102941176470588,3.987471578730814,3.1702500560306413,0.8248673686160186,0.6709311740890688,0.8964285714285715,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,8,68,2352,6.029411764705882,3.8834887882341738,3.0721764989815044,0.8389829217708047,0.6758160425101214,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,9,68,2352,6.161764705882353,3.9591639661370692,3.1217911362613004,0.8275996976109681,0.6238157894736842,0.9010330745049572,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,10,68,2352,6.044117647058823,3.9106908617539937,3.091788471518454,0.8335277002003462,0.6238157894736842,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,11,68,2352,6.014705882352941,3.909985488888872,3.100539875237366,0.8222015240369518,0.6566282894736842,0.8959073204261656,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,12,68,2352,6.088235294117647,3.959325959075311,3.133893142694287,0.8295328548462794,0.6238157894736842,0.9031428571428571,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,13,68,2352,6.073529411764706,3.938537138189245,3.133981235349185,0.8256583023992279,0.6097368421052631,0.899537037037037,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,14,68,2352,6.0588235294117645,3.897379480608007,3.081717460439686,0.8291592638449593,0.6238157894736842,0.9050047265852239,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,15,68,2352,5.955882352941177,3.9268643487732815,3.121957698354615,0.829569962951189,0.6238157894736842,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,16,68,2352,6.0588235294117645,3.9001708532338464,3.0699855048864357,0.8222468338377664,0.6000175073859284,0.8922619047619048,0.9940686707928088,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,17,68,2352,5.926470588235294,3.9010505722503743,3.121377550457465,0.837043012875319,0.6238157894736842,0.9097243734858413,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,18,68,2352,5.911764705882353,3.8232238078969214,3.0336445831129586,0.8345690545547888,0.6721153846153847,0.8971861471861472,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,19,68,2352,6.0588235294117645,3.898854695767412,3.0729388836737184,0.8339574078708026,0.6861778846153845,0.8964285714285715,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,20,68,2352,6.088235294117647,3.9704156680776705,3.1471346734961125,0.8372182911629591,0.6336348684210527,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,21,68,2352,6.147058823529412,3.9378423056625613,3.115821394066425,0.8342564965128747,0.6238157894736842,0.9062474166437036,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,22,68,2352,6.117647058823529,3.9419981747073134,3.137902858699258,0.822880786953279,0.633911943319838,0.8994787489975942,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,23,68,2352,6.088235294117647,3.982153824881492,3.146500568488838,0.8231038728561962,0.6238157894736842,0.8845688106522229,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,24,68,2352,5.882352941176471,3.863750161287146,3.0760937104516985,0.8424111451812218,0.6238157894736842,0.911326105087573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,25,68,2352,6.044117647058823,3.9375028582886404,3.1220913706463147,0.8240158586662675,0.6097368421052631,0.9047619047619048,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,26,68,2352,6.102941176470588,3.918776368881766,3.113045483931687,0.8090543880908097,0.6238157894736842,0.8889912280701755,0.9933334009493286,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,27,68,2352,6.088235294117647,3.928031325490074,3.0987595036272824,0.830626068978679,0.6336348684210527,0.9020158481365378,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,28,68,2352,5.955882352941177,3.853681738892071,3.0465016056977623,0.8343083118606838,0.6238157894736842,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,29,68,2352,6.176470588235294,3.998456351112377,3.1554273638938497,0.8105783891418818,0.5713768115942028,0.8922619047619048,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,30,68,2352,6.073529411764706,3.90842091783188,3.100222349801858,0.8384678443854398,0.6764423076923076,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,31,68,2352,5.911764705882353,3.8510153542138537,3.0507631138447966,0.8347947937086004,0.6336348684210527,0.893583042973287,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,32,68,2352,5.985294117647059,3.880796310386146,3.0724501335520293,0.833378251596758,0.6238157894736842,0.9067586948391921,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,33,68,2352,5.970588235294118,3.8911826219811014,3.0919638479908467,0.8280798088628615,0.6238157894736842,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,34,68,2352,6.014705882352941,3.902829656041038,3.093466946149183,0.8337485390766706,0.6622126436781609,0.9,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,35,68,2352,5.985294117647059,3.8964399204827456,3.1006384096604642,0.83638934817004,0.625,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,36,68,2352,6.161764705882353,3.9725935958060172,3.152813305473724,0.8101622069769933,0.6180701754385964,0.8875,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,37,68,2352,6.029411764705882,4.006661133768405,3.198937261656078,0.8235967899372637,0.633911943319838,0.8964285714285715,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,38,68,2352,6.0588235294117645,3.9364625274785134,3.126784691965209,0.8137621971963331,0.6097368421052631,0.8832882882882882,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,39,68,2352,6.029411764705882,3.9260236780430713,3.1124184068966922,0.8323273537023723,0.625,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,40,68,2352,6.0588235294117645,3.9614528019282123,3.161667884027343,0.8237028918546787,0.5734920634920635,0.9097243734858413,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,41,68,2352,5.882352941176471,3.8123749780246374,3.0265837884311946,0.8362218665576515,0.6238157894736842,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,42,68,2352,5.9411764705882355,3.8687105409723523,3.073923251927767,0.8323214465428704,0.6578125,0.893583042973287,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,43,68,2352,6.029411764705882,3.8969392115255066,3.070818535943965,0.8311818337897866,0.6721153846153847,0.9021464646464646,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,44,68,2352,6.088235294117647,3.9714117830197804,3.1556494061281923,0.8246395430905072,0.6097368421052631,0.893156120895847,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,45,68,2352,6,3.8982400954215106,3.104398031919869,0.8286917395192239,0.6721153846153847,0.8835859073359074,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,46,68,2352,6.132352941176471,3.953269894998009,3.1381221921047024,0.8234494928685023,0.6238157894736842,0.8895864661654136,0.9853232506878182,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,47,68,2352,5.970588235294118,3.809868376944871,3.014267497209707,0.8363248986121642,0.6880636604774535,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,48,68,2352,5.9411764705882355,3.8889132333038003,3.089370774462755,0.8339570642153772,0.6578125,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,49,68,2352,6.147058823529412,3.947870820377975,3.1172056992436508,0.8269292940698872,0.6238157894736842,0.8990601503759399,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_10pct,species_baseline,species_units,50,68,2352,6.029411764705882,3.9448944629777443,3.156423718046537,0.825110109231963,0.6709311740890688,0.8924162257495591,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,1,68,2352,5.6911764705882355,3.6907303094944472,2.9525754168235983,0.8477821413227761,0.6721153846153847,0.9207575757575758,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,2,68,2352,5.6911764705882355,3.6777234690819234,2.9430030961723768,0.8462224116884726,0.7002849002849003,0.910235003092146,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,3,68,2352,5.602941176470588,3.690760864467629,2.9710668611250814,0.8381981476273924,0.7002849002849003,0.9207575757575758,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,4,68,2352,5.764705882352941,3.7251606419938166,2.9783283075154983,0.8358212621509088,0.6336348684210527,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,5,68,2352,5.617647058823529,3.6871215253068828,2.9622863717669645,0.8454823303558168,0.6721153846153847,0.9103174603174603,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,6,68,2352,5.588235294117647,3.6529260794434224,2.938532390983895,0.8479361949200427,0.7002849002849003,0.9138528138528139,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,7,68,2352,5.6911764705882355,3.701297579259455,2.954094294992366,0.8384750192669909,0.6721153846153847,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,68,2352,5.5588235294117645,3.6576718351055675,2.9431000092014212,0.8456348155422624,0.7002849002849003,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,68,2352,5.647058823529412,3.7063384824195893,2.9679494698677233,0.8378680996453999,0.6336348684210527,0.9079047619047619,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,68,2352,5.705882352941177,3.719332704777743,2.973586165612681,0.8403501941308174,0.6861778846153845,0.9026315789473685,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,11,68,2352,5.705882352941177,3.7066191596936102,2.968708977875409,0.8390246622855925,0.6622126436781609,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,12,68,2352,5.676470588235294,3.707335190661141,2.969726511417359,0.8421705942295379,0.6758160425101214,0.9026315789473685,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,13,68,2352,5.647058823529412,3.7156728867195556,2.9982566679306006,0.834307565236947,0.6764423076923076,0.9013888888888889,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,14,68,2352,5.705882352941177,3.7085459236001608,2.968832045559561,0.8426428753162324,0.6721153846153847,0.9083777424582398,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,15,68,2352,5.617647058823529,3.6849727282252767,2.9603072984919137,0.8465705065249489,0.6721153846153847,0.9111255411255411,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,16,68,2352,5.661764705882353,3.6976533465818346,2.969471969047172,0.8427734052724691,0.6721153846153847,0.9097243734858413,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,17,68,2352,5.529411764705882,3.6698109431260066,2.9533783186987885,0.8453155348299692,0.6762751436781609,0.9103174603174603,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,18,68,2352,5.764705882352941,3.737342592022091,2.9887348525251207,0.8288709874332592,0.6180701754385964,0.9061507936507937,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,19,68,2352,5.602941176470588,3.689540376201605,2.9750813245479137,0.8395022497694227,0.6238157894736842,0.9040204678362573,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,20,68,2352,5.705882352941177,3.7095510672095733,2.9733707870912744,0.8449636979641317,0.7002849002849003,0.9083777424582398,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,21,68,2352,5.720588235294118,3.725140550206935,2.9956498026534306,0.8399714020949491,0.6764423076923076,0.8964285714285715,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,22,68,2352,5.6911764705882355,3.7254323313559943,2.9923098827581436,0.8345919800163847,0.6709311740890688,0.9061507936507937,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,23,68,2352,5.661764705882353,3.7078926017540805,2.977022316513718,0.8439732270215381,0.6764423076923076,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,24,68,2352,5.705882352941177,3.698888218149794,2.9628215140898315,0.843735199309146,0.7002849002849003,0.9020158481365378,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,25,68,2352,5.661764705882353,3.710403150455199,2.9803257385310515,0.8281221503168308,0.6622126436781609,0.900867637886483,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,26,68,2352,5.676470588235294,3.7261704081595353,2.9940522646535053,0.8365926427873195,0.6238157894736842,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,27,68,2352,5.661764705882353,3.7032979824014056,2.967366276591875,0.8413404437361125,0.6238157894736842,0.9138528138528139,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,28,68,2352,5.617647058823529,3.6804877557180338,2.9547164527533663,0.8440331654959957,0.7002849002849003,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,29,68,2352,5.661764705882353,3.7004617934552155,2.9693482584917374,0.8431795844579462,0.6721153846153847,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,30,68,2352,5.602941176470588,3.6777405247367643,2.9629285547520765,0.8389753269036274,0.6721153846153847,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,31,68,2352,5.705882352941177,3.703565660658112,2.9618543267066975,0.8376200471266314,0.6762751436781609,0.8994787489975942,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,32,68,2352,5.705882352941177,3.758704714789264,3.0124208525624643,0.8362798276171307,0.6238157894736842,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,33,68,2352,5.720588235294118,3.7202716196984893,2.969115299563141,0.8379867491629746,0.6238157894736842,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,34,68,2352,5.676470588235294,3.7075431092269966,2.973458020579624,0.8395343474164946,0.6336348684210527,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,35,68,2352,5.647058823529412,3.66760483845297,2.939154444724298,0.8420102844770064,0.6758160425101214,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,36,68,2352,5.735294117647059,3.7195733544817573,2.9800627271623155,0.8375656388990138,0.6721153846153847,0.8994787489975942,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,37,68,2352,5.676470588235294,3.711899290643861,2.9643617942161655,0.8406093187352013,0.6180701754385964,0.9111255411255411,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,38,68,2352,5.779411764705882,3.7580529156122764,3.008622385181654,0.8398893287661974,0.6622126436781609,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,39,68,2352,5.705882352941177,3.7179785549455144,2.9680633825969456,0.8394291620594891,0.6880636604774535,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,40,68,2352,5.647058823529412,3.704025282004622,2.9827260111051097,0.8478289718538846,0.7002849002849003,0.9061507936507937,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,41,68,2352,5.75,3.7304606952162707,2.973312106317555,0.8408912611964543,0.7002849002849003,0.9061507936507937,1,49
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,42,68,2352,5.764705882352941,3.7309660493389996,2.9804236934733783,0.8394754378359363,0.7002849002849003,0.8964285714285715,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,43,68,2352,5.661764705882353,3.6968890376372308,2.9792087635627227,0.8351669803972566,0.6238157894736842,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,44,68,2352,5.602941176470588,3.659857399458756,2.9398633554536824,0.8438744972303154,0.6721153846153847,0.9040204678362573,1,49
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,45,68,2352,5.6911764705882355,3.694130384370846,2.9542959020525656,0.8455010305487517,0.7002849002849003,0.9138528138528139,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,46,68,2352,5.602941176470588,3.6718349522178184,2.9507758047407906,0.8452782814027265,0.7002849002849003,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,47,68,2352,5.632352941176471,3.6540500107584175,2.9286888888354734,0.8451010738032799,0.6880636604774535,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,48,68,2352,5.661764705882353,3.678788826373246,2.9567847586768434,0.8427340773874221,0.6764423076923076,0.9061507936507937,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,49,68,2352,5.676470588235294,3.684144175366229,2.935873107934485,0.8450480889203845,0.6758160425101214,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,50,68,2352,5.632352941176471,3.660562746106398,2.92872376074341,0.8463654811679513,0.6880636604774535,0.9111255411255411,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,68,2352,5.676470588235294,3.707818940416866,2.97463047237716,0.8386534676465983,0.6238157894736842,0.9040204678362573,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,68,2352,5.764705882352941,3.738689651654157,2.9876874190129175,0.8401297495141656,0.6578125,0.9026315789473685,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,68,2352,5.794117647058823,3.7623888307129523,2.9923422865990337,0.8385752569739106,0.6880636604774535,0.9013888888888889,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,68,2352,5.764705882352941,3.734980481197494,2.970845712533676,0.8457766807297746,0.7002849002849003,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,68,2352,5.75,3.75649772979786,3.006026660244737,0.8385846411000197,0.6350961538461538,0.9040204678362573,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,68,2352,5.75,3.7753203432433686,3.031644719769467,0.8366496952535513,0.625,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,68,2352,5.794117647058823,3.7968485354313706,3.038436140984297,0.8351234415101992,0.625,0.9047619047619048,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,68,2352,5.764705882352941,3.7592472332518287,3.0089823412780663,0.8326937358043832,0.6709311740890688,0.9043557168784029,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,68,2352,5.794117647058823,3.777363008891387,3.028939584725517,0.8370256396859074,0.6238157894736842,0.9021464646464646,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,68,2352,5.735294117647059,3.7661392605489095,3.024642614241519,0.8413997649421928,0.7002849002849003,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,11,68,2352,5.823529411764706,3.7464401418212936,2.9826331177883474,0.836822152466548,0.6622126436781609,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,12,68,2352,5.705882352941177,3.725681180539264,2.9846047012466497,0.8510081273388083,0.6721153846153847,0.9145640074211503,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,13,68,2352,5.794117647058823,3.7664147615103203,3.0166017421750833,0.8360847686662825,0.7002849002849003,0.9061507936507937,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,14,68,2352,5.794117647058823,3.7976302801553294,3.047435632564272,0.8250620357231487,0.6097368421052631,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,15,68,2352,5.8088235294117645,3.7574426814778765,2.997734390048358,0.8386714625257577,0.7002849002849003,0.893583042973287,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,16,68,2352,5.779411764705882,3.7953696463325817,3.049210578644378,0.8288505729314735,0.633911943319838,0.8974474474474474,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,17,68,2352,6.014705882352941,3.847492775085579,3.0448400040277814,0.8192671622500864,0.6097368421052631,0.893583042973287,0.9942647477913936,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,18,68,2352,5.794117647058823,3.722296470508779,2.962626670264027,0.8436671932151764,0.6721153846153847,0.9171132376395534,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,19,68,2352,5.794117647058823,3.7641660359768974,3.014327123330549,0.8326901823450451,0.7002849002849003,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,20,68,2352,5.6911764705882355,3.726355104209882,2.9831448268535987,0.8361721835100789,0.6238157894736842,0.9026315789473685,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,21,68,2352,5.897058823529412,3.8239484250066953,3.051019042805712,0.8165950559625412,0.6027777777777779,0.9013888888888889,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,22,68,2352,5.852941176470588,3.7862585000608036,3.0134431382252607,0.8361961682632439,0.6721153846153847,0.9026315789473685,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,23,68,2352,5.882352941176471,3.7844064713925905,3.0174096919568654,0.8380467649959352,0.6350961538461538,0.9040204678362573,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,24,68,2352,5.6911764705882355,3.724193404547264,2.995758701615844,0.8403563817050206,0.6350961538461538,0.9111255411255411,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,25,68,2352,5.794117647058823,3.754868773823686,3.00007192704509,0.8334359968992375,0.6709311740890688,0.9073934837092732,1,51
