Chisq,Df,Pr(>Chisq)
0.800367916677435,1,0.37098339125206253
37.308915345848916,5,5.193285048565928e-7
0.00664108659840109,1,0.9350500010961245
2.948777035215101,1,0.08594257199550372
6.08889009663209,5,0.29766538665615366
