Chisq,Df,Pr(>Chisq)
1.0073239168994053,1,0.31554480034638455
181.4555512681291,5,2.6155442187601575e-37
2.9349214180402963,1,0.08668288103609594
0.03924531630140116,1,0.8429634554159703
