predictor,baseline_ispline_weight,scenario_ispline_weight,delta_ispline_weight,distance,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
p_h,1.9056512866763833,1.5055720434729238,-0.40007924320345944,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
t360_mean,0,0.25333205556623695,0.25333205556623695,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
Geographic,1.4934468083278216,1.7722910619903272,0.27884425366250554,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
mos,0.82324226445168,0.7352885491133426,-0.0879537153383374,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
p_h,2.6181935689951956,2.3857217439098353,-0.23247182508536035,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
t360_mean,0.13083909022440868,0.01374111429103704,-0.11709797593337164,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
Geographic,1.3326915940505473,1.3497804661249324,0.017088872074385142,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
mos,0.5831640170613913,0.42450372195789504,-0.15866029510349627,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
p_h,1.9056512866763833,1.9478887709198558,0.04223748424347251,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
Geographic,1.4934468083278216,1.5463394942280142,0.05289268590019258,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
mos,0.82324226445168,0.4798642054642289,-0.3433780589874511,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
p_h,2.6181935689951956,2.156128114905468,-0.46206545408972755,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
t360_mean,0.13083909022440868,0,-0.13083909022440868,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
Geographic,1.3326915940505473,1.1456626723034433,-0.18702892174710395,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
mos,0.5831640170613913,0.1731526866890689,-0.4100113303723224,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
p_h,1.9056512866763833,1.6554694519322168,-0.25018183474416644,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
Geographic,1.4934468083278216,1.835805594774456,0.3423587864466344,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
mos,0.82324226445168,0.5850261860375631,-0.23821607841411696,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
p_h,2.6181935689951956,2.041202158518565,-0.5769914104766305,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
t360_mean,0.13083909022440868,0,-0.13083909022440868,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
Geographic,1.3326915940505473,1.4630717302429215,0.1303801361923742,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
mos,0.5831640170613913,0.09855164127295153,-0.4846123757884398,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
p_h,1.9056512866763833,1.3740565865784953,-0.531594700097888,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
t360_mean,0,0.0548624792357413,0.0548624792357413,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
Geographic,1.4934468083278216,1.7444558231280602,0.25100901480023863,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
mos,0.82324226445168,0.6289472923643887,-0.1942949720872913,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
p_h,2.6181935689951956,2.319484499720306,-0.2987090692748895,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
t360_mean,0.13083909022440868,0,-0.13083909022440868,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
Geographic,1.3326915940505473,1.401331051953557,0.06863945790300963,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
mos,0.5831640170613913,0.36944146237885894,-0.21372255468253237,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
p_h,1.9056512866763833,1.8723544048265182,-0.03329688184986512,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
Geographic,1.4934468083278216,1.7937241715464436,0.300277363218622,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
mos,0.82324226445168,0.7321315013445368,-0.09111076310714328,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
p_h,2.6181935689951956,2.321733573678163,-0.2964599953170328,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
t360_mean,0.13083909022440868,0,-0.13083909022440868,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
Geographic,1.3326915940505473,1.2257409489056472,-0.10695064514490005,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
mos,0.5831640170613913,0.3668530957867353,-0.216310921274656,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
p_h,1.9056512866763833,1.9948310976138588,0.08917981093747551,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
Geographic,1.4934468083278216,1.562461400135872,0.06901459180805047,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
mos,0.82324226445168,0.6641143144647004,-0.15912794998697966,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
p_h,2.6181935689951956,2.3841154840934693,-0.23407808490172632,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
t360_mean,0.13083909022440868,0.05552884103811218,-0.0753102491862965,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
Geographic,1.3326915940505473,1.4106002178088786,0.0779086237583313,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
mos,0.5831640170613913,0.3239527977564447,-0.2592112193049466,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
p_h,1.9056512866763833,1.9032862783319706,-0.002365008344412667,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
Geographic,1.4934468083278216,1.5139522688938987,0.02050546056607705,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
mos,0.82324226445168,0.7304592881750709,-0.09278297627660914,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
p_h,2.6181935689951956,2.4432645885917634,-0.1749289804034322,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
t360_mean,0.13083909022440868,0.04354279597343788,-0.0872962942509708,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
Geographic,1.3326915940505473,1.2321936848942063,-0.10049790915634094,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
mos,0.5831640170613913,0.41701818411059205,-0.16614583295079927,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
p_h,1.9056512866763833,1.9539485558486795,0.048297269172296264,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
Geographic,1.4934468083278216,1.468052876395755,-0.025393931932066627,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
mos,0.82324226445168,0.6002629374964178,-0.22297932695526224,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
p_h,2.6181935689951956,2.6343364024291165,0.016142833433920867,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
t360_mean,0.13083909022440868,0.023560823501508888,-0.10727826672289979,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
Geographic,1.3326915940505473,1.2207712824941994,-0.11192031155634785,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
mos,0.5831640170613913,0.31480254359235893,-0.2683614734690324,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
p_h,1.9056512866763833,2.1432728693724554,0.23762158269607214,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
Geographic,1.4934468083278216,1.6979997491484078,0.20455294082058617,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
mos,0.82324226445168,0.8086925742493825,-0.014549690202297572,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
p_h,2.6181935689951956,2.4010426880043663,-0.21715088099082935,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
t360_mean,0.13083909022440868,0,-0.13083909022440868,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
Geographic,1.3326915940505473,1.273681150173793,-0.05901044387675425,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
mos,0.5831640170613913,0.37775456511984684,-0.20540945194154447,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
p_h,1.9056512866763833,1.7520340415878264,-0.1536172450885569,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
t360_mean,0,0.07946965898816669,0.07946965898816669,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
Geographic,1.4934468083278216,1.6121977558356242,0.11875094750780257,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
mos,0.82324226445168,0.7754139272373561,-0.04782833721432389,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
p_h,2.6181935689951956,2.4794375740183106,-0.13875599497688507,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
t360_mean,0.13083909022440868,6.700195984779886e-4,-0.1301690706259307,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
Geographic,1.3326915940505473,1.2769815729477336,-0.055710021102813645,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
mos,0.5831640170613913,0.34151888174996625,-0.24164513531142506,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
p_h,1.9056512866763833,2.0313371062330767,0.12568581955669345,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
t360_mean,0,0,0,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
Geographic,1.4934468083278216,1.6149343205737876,0.12148751224596599,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
mos,0.82324226445168,0.6355960581483108,-0.18764620630336926,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
p_h,2.6181935689951956,2.1194094540844675,-0.49878411491072816,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
t360_mean,0.13083909022440868,0,-0.13083909022440868,Bray-Curtis,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
Geographic,1.3326915940505473,1.2271524938217433,-0.10553910022880397,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
mos,0.5831640170613913,0.1674108078210144,-0.41575320924037695,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
p_h,1.9056512866763833,1.4799847792945073,-0.42566650738187595,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
t360_mean,0,0.019720673191943185,0.019720673191943185,Sørensen,isopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,12
Geographic,1.4934468083278216,1.7488577677300168,0.25541095940219516,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
mos,0.82324226445168,0.5071122308222082,-0.3161300336294718,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
p_h,2.6181935689951956,2.4860754151045183,-0.13211815389067727,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
t360_mean,0.13083909022440868,0.3030776820018294,0.1722385917774207,Bray-Curtis,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
Geographic,1.3326915940505473,1.3036244415282532,-0.029067152522294082,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
mos,0.5831640170613913,0.27916477125852535,-0.30399924580286597,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
p_h,1.9056512866763833,1.767781749521179,-0.13786953715520434,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
t360_mean,0,0.18726579311199926,0.18726579311199926,Sørensen,isopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,12
