Chisq,Df,Pr(>Chisq)
1.8681325389885866,1,0.17168911545745305
64.70514888493997,5,1.2902036756601093e-12
0.6355507965150164,1,0.42532652540791366
5.567848731756277,1,0.018293222452785907
10.910874020525274,5,0.05317600658363365
