scenario_family,scenario,baseline_scenario,unit_type,iter,n_units,total_abundance,mean_local_q0,mean_local_q1,mean_local_q2,mean_coverage_chao,p10_coverage_chao,median_coverage_chao,p90_coverage_chao,gamma_taxon_units
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,8,68,2352,5.5588235294117645,3.6576718351055675,2.9431000092014212,0.8456348155422624,0.7002849002849003,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,9,68,2352,5.647058823529412,3.7063384824195893,2.9679494698677233,0.8378680996453999,0.6336348684210527,0.9079047619047619,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_3pct,species_baseline,species_units,10,68,2352,5.705882352941177,3.719332704777743,2.973586165612681,0.8403501941308174,0.6861778846153845,0.9026315789473685,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,1,68,2352,5.676470588235294,3.707818940416866,2.97463047237716,0.8386534676465983,0.6238157894736842,0.9040204678362573,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,2,68,2352,5.764705882352941,3.738689651654157,2.9876874190129175,0.8401297495141656,0.6578125,0.9026315789473685,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,3,68,2352,5.794117647058823,3.7623888307129523,2.9923422865990337,0.8385752569739106,0.6880636604774535,0.9013888888888889,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,4,68,2352,5.764705882352941,3.734980481197494,2.970845712533676,0.8457766807297746,0.7002849002849003,0.9073934837092732,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,5,68,2352,5.75,3.75649772979786,3.006026660244737,0.8385846411000197,0.6350961538461538,0.9040204678362573,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,6,68,2352,5.75,3.7753203432433686,3.031644719769467,0.8366496952535513,0.625,0.9073934837092732,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,7,68,2352,5.794117647058823,3.7968485354313706,3.038436140984297,0.8351234415101992,0.625,0.9047619047619048,1,51
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,8,68,2352,5.764705882352941,3.7592472332518287,3.0089823412780663,0.8326937358043832,0.6709311740890688,0.9043557168784029,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,9,68,2352,5.794117647058823,3.777363008891387,3.028939584725517,0.8370256396859074,0.6238157894736842,0.9021464646464646,1,50
species_error_strict,species_same_genus_observed_rare_weighted_mean_5pct,species_baseline,species_units,10,68,2352,5.735294117647059,3.7661392605489095,3.024642614241519,0.8413997649421928,0.7002849002849003,0.9040204678362573,1,51
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,1,68,2352,6.852941176470588,4.434834858262803,3.448983285661435,0.7870709480284668,0.5724702077643254,0.8589300569176883,0.9849427679624301,105
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,2,68,2352,6.926470588235294,4.370059092679923,3.387349068775664,0.7965865746475124,0.6180701754385964,0.862815934065934,0.9680216520744205,119
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,3,68,2352,7.0588235294117645,4.520182477894007,3.50530736352639,0.7680792083115038,0.58823507662729,0.8166441341434638,0.9754147929775827,114
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,4,68,2352,6.823529411764706,4.353962023670677,3.3824388508834202,0.7918959924783694,0.5736139986139985,0.8832882882882882,0.9819466286360365,104
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,5,68,2352,6.867647058823529,4.3491432200704345,3.36795995125169,0.7892448078791748,0.6125,0.8620420308288033,0.9756758043392098,108
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,6,68,2352,6.794117647058823,4.296312365983609,3.3209159864437243,0.8070667598919627,0.5828431372549019,0.859490557507472,0.9850506549755282,106
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,7,68,2352,6.897058823529412,4.383120759222262,3.3895711597784435,0.7961408612742198,0.5435496224969909,0.8784215784215784,0.9785295157299398,101
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,8,68,2352,6.6911764705882355,4.256442022282394,3.3173957879021585,0.7982874148670751,0.6210526315789473,0.8521256729511889,0.9921368861024034,99
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,9,68,2352,6.705882352941177,4.313611390163288,3.362470968804352,0.8173461730144838,0.6238157894736842,0.8975181936928531,0.983214025068194,97
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,68,2352,6.985294117647059,4.522932181984457,3.536986157512156,0.7892637797141175,0.5400625104649216,0.8956589635034597,0.9800798611993438,113
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,68,2352,6.147058823529412,3.848851326752487,3.0500054636336307,0.8322233154878467,0.6721153846153847,0.9040204678362573,1,87
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,68,2352,5.955882352941177,3.8161656402453836,3.0344065398429434,0.8348109487186481,0.6764423076923076,0.8922841864018335,1,81
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,68,2352,5.970588235294118,3.8535141672735937,3.0589787087048537,0.8304432150524117,0.6622126436781609,0.9,1,72
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,68,2352,5.838235294117647,3.812491352875669,3.047248933620273,0.8340882438166076,0.6238157894736842,0.9119811560988031,1,74
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,68,2352,5.985294117647059,3.8598431877012556,3.084713705732844,0.8212303752098596,0.625,0.9006269592476489,0.9910970245532768,79
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,68,2352,5.926470588235294,3.851337152722255,3.071654918598753,0.8353172093157003,0.6721153846153847,0.8924162257495591,1,75
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,68,2352,5.882352941176471,3.803915517319061,3.0258201899595707,0.8346706266584083,0.7002849002849003,0.9026315789473685,1,77
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,68,2352,5.882352941176471,3.8164528785364618,3.051620046464346,0.8284778178543851,0.6125,0.9013888888888889,1,75
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,68,2352,5.852941176470588,3.793061818532015,3.028719555432716,0.8300139888688945,0.625,0.8978174603174603,1,76
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,68,2352,5.852941176470588,3.7715651583470224,3.00604896029496,0.8372229860128628,0.6903296703296703,0.9062474166437036,1,76
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,68,2352,6.294117647058823,3.9826930761544013,3.126060364346429,0.8229721715051764,0.6578125,0.8889470748818504,1,92
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,68,2352,6.397058823529412,4.0667286159509155,3.204763403356612,0.8079942783705304,0.625,0.8757326007326007,0.9818161923765869,92
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,68,2352,6.264705882352941,3.974101162876535,3.1408221520811166,0.817807425406743,0.6238157894736842,0.8856578947368421,0.9853777224574762,87
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,68,2352,6.264705882352941,4.0401557092239395,3.1985011528974074,0.8156771468364289,0.6210526315789473,0.888095238095238,0.9839941805026,92
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,68,2352,6.25,3.947087757101486,3.097699254902728,0.8229608683703244,0.6467592592592593,0.8848245614035087,1,89
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,68,2352,6.235294117647059,3.9501535302403523,3.133750399016863,0.8307521930913006,0.614423076923077,0.9013888888888889,1,81
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,68,2352,6.279411764705882,4.012386615715463,3.16963469860673,0.8265091044635362,0.6125,0.8918432692942497,1,91
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,68,2352,6.132352941176471,3.902914501138037,3.0975276013576987,0.8207108179355715,0.6106396321070233,0.8922841864018335,1,79
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,68,2352,6.294117647058823,3.9423678346980107,3.08356085710959,0.8276035611268291,0.6578125,0.8964285714285715,0.9933334009493286,91
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,68,2352,6.220588235294118,3.9810641414455596,3.155014068046249,0.8249306448666974,0.6238157894736842,0.8922841864018335,1,83
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,68,3055,6.955882352941177,4.4590431729959565,3.5345332167562264,0.8809165551767177,0.763995427398283,0.9151220550086334,0.9896143381519078,69
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,68,3055,6.955882352941177,4.4590431729959565,3.5345332167562264,0.8809165551767177,0.763995427398283,0.9151220550086334,0.9896143381519078,67
workflow_filtering,rtu_species_only_drop_unresolved,rtu_mixed_best_available,species_only,1,68,2352,5.352941176470588,3.582867936622921,2.905406941235482,0.852733656036106,0.7002849002849003,0.9207575757575758,1,51
