Chisq,Df,Pr(>Chisq)
1.0328467193815707,1,0.3094909917453564
47.63608555460277,5,4.2143591912781e-9
0.026079315719680352,1,0.8717067659999937
3.4444596123958955,1,0.06346417194335359
4.648766502736695,5,0.46022897290861003
