full_wing,log_BL.trend,SE,df,lower.CL,upper.CL
not_fully_winged,0.8982388853778482,0.8815188459632703,25.157917688471745,-0.9167054891570139,2.7131832599127104
fully_winged,1.716346686819564,1.1886007359749917,28.227792092794722,-0.7175066908086745,4.1502000644478025
