species,method,p_hat,lcl,ucl,n_sites_available,n_sites_detected,n_rep,AIC,any_se_bad,mean_BL,pct_winged,n_records,n_winged,n_notwinged,genus,pct_winged_gn,wing_imputed_genus,pct_winged_final,full_wing,log_BL,p_clip,lcl_clip,ucl_clip,logit_p,se_logit,weight_raw,weight
Harpalus rubripes,Pitfall8,0.7011881070731293,0.31095164103636735,0.9242537645894338,64,12,6,NA,FALSE,9.5,1,2,2,0,Harpalus,1,FALSE,1,fully_winged,0.9777236052888477,0.7011881070731293,0.31095164103636735,0.9242537645894338,0.8529619373180689,0.8411408102117832,1.4133918772310594,1.4133918772310594
Harpalus rubripes,Pitfall6,0.5548134577298851,0.21627765279689495,0.8491268163503745,64,12,6,NA,FALSE,9.5,1,2,2,0,Harpalus,1,FALSE,1,fully_winged,0.9777236052888477,0.5548134577298851,0.21627765279689495,0.8491268163503745,0.22013855460894985,0.7691991588857621,1.6901389044179953,1.6901389044179953
Harpalus rubripes,Pitfall4,0.5414793390772651,0.20729801303677167,0.8420936410307498,64,12,6,NA,FALSE,9.5,1,2,2,0,Harpalus,1,FALSE,1,fully_winged,0.9777236052888477,0.5414793390772651,0.20729801303677167,0.8420936410307498,0.16629955805920252,0.7691783010432868,1.690230568805708,1.690230568805708
Harpalus rubripes,Pitfall2,0.42909514631722,0.15062007708055605,0.7610888158750648,64,12,6,NA,FALSE,9.5,1,2,2,0,Harpalus,1,FALSE,1,fully_winged,0.9777236052888477,0.42909514631722,0.15062007708055605,0.7610888158750648,-0.28554388411881126,0.7368377940169666,1.841858287971688,1.841858287971688
Harpalus rubripes,GPD,0.7437301743655019,0.3917311769180166,0.9289674781808877,64,12,6,NA,FALSE,9.5,1,2,2,0,Harpalus,1,FALSE,1,fully_winged,0.9777236052888477,0.7437301743655019,0.3917311769180166,0.9289674781808877,1.0654474043996705,0.7681063778082187,1.694951429586621,1.694951429586621
Harpalus tardus,Pitfall10,0.4584434281909508,0.05905257109266441,0.9194752044019076,64,9,6,NA,FALSE,9.475,0.8333333333333334,6,5,1,Harpalus,1,FALSE,0.8333333333333334,not_fully_winged,0.9765792186401099,0.4584434281909508,0.05905257109266441,0.9194752044019076,-0.16661063384283642,1.3274737521850435,0.56747680475158,0.56747680475158
Harpalus tardus,Pitfall8,0.34160880086588485,0.05693587533663934,0.8168189601374078,64,9,6,NA,FALSE,9.475,0.8333333333333334,6,5,1,Harpalus,1,FALSE,0.8333333333333334,not_fully_winged,0.9765792186401099,0.34160880086588485,0.05693587533663934,0.8168189601374078,-0.656133056981819,1.097487542644647,0.8302345477389245,0.8302345477389245
Harpalus tardus,Pitfall6,0.3433353028799914,0.05763642375890807,0.8171720969890415,64,9,6,NA,FALSE,9.475,0.8333333333333334,6,5,1,Harpalus,1,FALSE,0.8333333333333334,not_fully_winged,0.9765792186401099,0.3433353028799914,0.05763642375890807,0.8171720969890415,-0.6484660046670125,1.0947808330156108,0.8343449262604749,0.8343449262604749
Harpalus tardus,Pitfall4,0.277008173768776,0.05313051312840938,0.7234636572757555,64,9,6,NA,FALSE,9.475,0.8333333333333334,6,5,1,Harpalus,1,FALSE,0.8333333333333334,not_fully_winged,0.9765792186401099,0.277008173768776,0.05313051312840938,0.7234636572757555,-0.9593509028013472,0.9801321250197234,1.0409521153928296,1.0409521153928296
Harpalus tardus,Pitfall2,0.05238832383888572,0.00372477560330754,0.44979347612072734,64,9,6,NA,FALSE,9.475,0.8333333333333334,6,5,1,Harpalus,1,FALSE,0.8333333333333334,not_fully_winged,0.9765792186401099,0.05238832383888572,0.00372477560330754,0.44979347612072734,-2.8952610550383686,1.3743652473446888,0.5294143028432583,0.5294143028432583
Harpalus tardus,GPD,0.9945098143047671,0.10054040081428152,0.9999965934607832,64,9,6,NA,FALSE,9.475,0.8333333333333334,6,5,1,Harpalus,1,FALSE,0.8333333333333334,not_fully_winged,0.9765792186401099,0.9945098143047671,0.10054040081428152,0.99999,5.19928788760961,3.4959566218593903,0.08182159279874876,0.08182159279874876
Loricera pilicornis,Pitfall10,0.8607573266737437,0.5734839054045243,0.9660100365067872,64,17,6,NA,FALSE,7.287,1,7,7,0,Loricera,1,FALSE,1,fully_winged,0.862548769524793,0.8607573266737437,0.5734839054045243,0.9660100365067872,1.8215943519753943,0.7783237664689856,1.650742816120189,1.650742816120189
Loricera pilicornis,Pitfall8,0.8606293618655307,0.5732912184732656,0.9659657869524454,64,17,6,NA,FALSE,7.287,1,7,7,0,Loricera,1,FALSE,1,fully_winged,0.862548769524793,0.8606293618655307,0.5732912184732656,0.9659657869524454,1.820527091894944,0.778181142695164,1.651347962485766,1.651347962485766
Loricera pilicornis,Pitfall6,0.8604287565795329,0.5729741416525985,0.9658984302612686,64,17,6,NA,FALSE,7.287,1,7,7,0,Loricera,1,FALSE,1,fully_winged,0.862548769524793,0.8604287565795329,0.5729741416525985,0.9658984302612686,1.8188556427541653,0.7779896044129321,1.6521611746053824,1.6521611746053824
Loricera pilicornis,Pitfall4,0.7856950334496633,0.4975592975487256,0.9313810768768696,64,17,6,NA,FALSE,7.287,1,7,7,0,Loricera,1,FALSE,1,fully_winged,0.862548769524793,0.7856950334496633,0.4975592975487256,0.9313810768768696,1.2991686410819638,0.6678222083833093,2.2422203261606044,2.2422203261606044
Loricera pilicornis,Pitfall2,0.5959502617085597,0.34433338370887256,0.8055390918872563,64,17,6,NA,FALSE,7.287,1,7,7,0,Loricera,1,FALSE,1,fully_winged,0.862548769524793,0.5959502617085597,0.34433338370887256,0.8055390918872563,0.3886192251078391,0.526868036350759,3.6024361841380848,3.6024361841380848
Loricera pilicornis,GPD,0.8041234893117409,0.5130892207693674,0.9411531752095514,64,17,6,NA,FALSE,7.287,1,7,7,0,Loricera,1,FALSE,1,fully_winged,0.862548769524793,0.8041234893117409,0.5130892207693674,0.9411531752095514,1.4122684378976897,0.6938263212520852,2.077296346354775,2.077296346354775
Nebria brevicollis,Pitfall10,0.9398118468575308,0.6577838837767425,0.9921780937089169,64,21,6,NA,FALSE,11.695833333333333,1,12,12,0,Nebria,1,FALSE,1,fully_winged,1.0680311709228332,0.9398118468575308,0.6577838837767425,0.9921780937089169,2.7482041510158375,1.0687602928652367,0.8754661917399187,0.8754661917399187
Nebria brevicollis,Pitfall8,0.889461528451002,0.6332979386645712,0.9740202316455304,64,21,6,NA,FALSE,11.695833333333333,1,12,12,0,Nebria,1,FALSE,1,fully_winged,1.0680311709228332,0.889461528451002,0.6332979386645712,0.9740202316455304,2.0852526362337693,0.7851333387767828,1.6222327395142944,1.6222327395142944
Nebria brevicollis,Pitfall6,0.8939385648642538,0.6472357438404502,0.9748230362204082,64,21,6,NA,FALSE,11.695833333333333,1,12,12,0,Nebria,1,FALSE,1,fully_winged,1.0680311709228332,0.8939385648642538,0.6472357438404502,0.9748230362204082,2.131618550446363,0.777912225538625,1.652489871663748,1.652489871663748
Nebria brevicollis,Pitfall4,0.7257426641781879,0.4732708977248087,0.8862781944651129,64,21,6,NA,FALSE,11.695833333333333,1,12,12,0,Nebria,1,FALSE,1,fully_winged,1.0680311709228332,0.7257426641781879,0.4732708977248087,0.8862781944651129,0.9731286474710182,0.5510954486784467,3.292655932688025,3.292655932688025
Nebria brevicollis,Pitfall2,0.3647403809905658,0.18159267653515332,0.5977017435542806,64,21,6,NA,FALSE,11.695833333333333,1,12,12,0,Nebria,1,FALSE,1,fully_winged,1.0680311709228332,0.3647403809905658,0.18159267653515332,0.5977017435542806,-0.5548479486285598,0.4850745288671451,4.249942545614698,4.249942545614698
Nebria brevicollis,GPD,0.608939492841327,0.37663666468597695,0.8005222782916785,64,21,6,NA,FALSE,11.695833333333333,1,12,12,0,Nebria,1,FALSE,1,fully_winged,1.0680311709228332,0.608939492841327,0.37663666468597695,0.8005222782916785,0.4428566100542352,0.4830128535747546,4.286300589451221,4.286300589451221
Nebria salina,Pitfall10,0.788747894193936,0.510389533568616,0.930424270990949,64,25,6,NA,FALSE,11.4,1,8,8,0,Nebria,1,FALSE,1,fully_winged,1.0569048513364727,0.788747894193936,0.510389533568616,0.930424270990949,1.317394509549864,0.6509338737476148,2.360077450989055,2.360077450989055
Nebria salina,Pitfall8,0.7876862803827044,0.5086902900042244,0.9300400774961244,64,25,6,NA,FALSE,11.4,1,8,8,0,Nebria,1,FALSE,1,fully_winged,1.0569048513364727,0.7876862803827044,0.5086902900042244,0.9300400774961244,1.3110348988963523,0.6511582846811051,2.358451007979056,2.358451007979056
Nebria salina,Pitfall6,0.6151817357350777,0.3655159812506901,0.8160475300278933,64,25,6,NA,FALSE,11.4,1,8,8,0,Nebria,1,FALSE,1,fully_winged,1.0569048513364727,0.6151817357350777,0.3655159812506901,0.8160475300278933,0.469146547442639,0.520739104355871,3.6877342463738003,3.6877342463738003
Nebria salina,Pitfall4,0.5458017579032194,0.30800811568736614,0.7643885592896675,64,25,6,NA,FALSE,11.4,1,8,8,0,Nebria,1,FALSE,1,fully_winged,1.0569048513364727,0.5458017579032194,0.30800811568736614,0.7643885592896675,0.18372206971635507,0.5067194720064294,3.8946175182039005,3.8946175182039005
Nebria salina,Pitfall2,0.33239565530776755,0.16966793845096678,0.5481609847991998,64,25,6,NA,FALSE,11.4,1,8,8,0,Nebria,1,FALSE,1,fully_winged,1.0569048513364727,0.33239565530776755,0.16966793845096678,0.5481609847991998,-0.6973697074724691,0.45439426725982685,4.843221291506072,4.843221291506072
Nebria salina,GPD,0.7211793873302343,0.4935827457812835,0.8728403218528376,64,25,6,NA,FALSE,11.4,1,8,8,0,Nebria,1,FALSE,1,fully_winged,1.0569048513364727,0.7211793873302343,0.4935827457812835,0.8728403218528376,0.9503193001586646,0.49795394214919353,4.032938972566279,4.032938972566279
Notiophilus biguttatus,Pitfall10,0.5692977849281562,0.22760191640442015,0.8556814756173433,64,16,6,NA,FALSE,5.128571428571428,0.5454545454545454,22,12,10,Notiophilus,0.5,FALSE,0.5454545454545454,not_fully_winged,0.7099964085640623,0.5692977849281562,0.22760191640442015,0.8556814756173433,0.27898671007579956,0.7657595190062165,1.7053565426144455,1.7053565426144455
Notiophilus biguttatus,Pitfall8,0.664175786951095,0.33018279026103214,0.8880798962970112,64,16,6,NA,FALSE,5.128571428571428,0.5454545454545454,22,12,10,Notiophilus,0.5,FALSE,0.5454545454545454,not_fully_winged,0.7099964085640623,0.664175786951095,0.33018279026103214,0.8880798962970112,0.6819590062138369,0.7088354332144082,1.9902570097557268,1.9902570097557268
Notiophilus biguttatus,Pitfall6,0.6031882519227367,0.29912177144333263,0.8440949900518229,64,16,6,NA,FALSE,5.128571428571428,0.5454545454545454,22,12,10,Notiophilus,0.5,FALSE,0.5454545454545454,not_fully_winged,0.7099964085640623,0.6031882519227367,0.29912177144333263,0.8440949900518229,0.4187673582266794,0.6480871256589122,2.3808564525905505,2.3808564525905505
Notiophilus biguttatus,Pitfall4,0.28537722367103924,0.09322931013736076,0.6080068050997754,64,16,6,NA,FALSE,5.128571428571428,0.5454545454545454,22,12,10,Notiophilus,0.5,FALSE,0.5454545454545454,not_fully_winged,0.7099964085640623,0.28537722367103924,0.09322931013736076,0.6080068050997754,-0.9179429209965189,0.6922880182688745,2.086538342128559,2.086538342128559
Notiophilus biguttatus,Pitfall2,0.24876137854824623,0.08780969322517211,0.5325086507989567,64,16,6,NA,FALSE,5.128571428571428,0.5454545454545454,22,12,10,Notiophilus,0.5,FALSE,0.5454545454545454,not_fully_winged,0.7099964085640623,0.24876137854824623,0.08780969322517211,0.5325086507989567,-1.105229221680592,0.6303303676476113,2.516885961715849,2.516885961715849
Notiophilus biguttatus,GPD,0.5584881468122348,0.3003914744826656,0.7884306226464212,64,16,6,NA,FALSE,5.128571428571428,0.5454545454545454,22,12,10,Notiophilus,0.5,FALSE,0.5454545454545454,not_fully_winged,0.7099964085640623,0.5584881468122348,0.3003914744826656,0.7884306226464212,0.23502852780827863,0.5512565909263638,3.2907312085671143,3.2907312085671143
Notiophilus quadripunctatus,Pitfall10,0.999998998345646,9.0729135395391e-207,1,64,25,6,NA,FALSE,5.25,0.5,2,1,1,Notiophilus,0.5,FALSE,0.5,not_fully_winged,0.7201593034059569,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Notiophilus quadripunctatus,Pitfall8,0.9999999873072142,0,1,64,25,6,NA,FALSE,5.25,0.5,2,1,1,Notiophilus,0.5,FALSE,0.5,not_fully_winged,0.7201593034059569,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Notiophilus quadripunctatus,Pitfall6,0.8895040224772655,0.6489411266081896,0.972266308260622,64,25,6,NA,FALSE,5.25,0.5,2,1,1,Notiophilus,0.5,FALSE,0.5,not_fully_winged,0.7201593034059569,0.8895040224772655,0.6489411266081896,0.972266308260622,2.0856849114875606,0.7506616595759534,1.7746451673222239,1.7746451673222239
Notiophilus quadripunctatus,Pitfall4,0.6805617266585495,0.4473467280684549,0.848656930498445,64,25,6,NA,FALSE,5.25,0.5,2,1,1,Notiophilus,0.5,FALSE,0.5,not_fully_winged,0.7201593034059569,0.6805617266585495,0.4473467280684549,0.848656930498445,0.7563544683055989,0.4937506666068204,4.101895669851648,4.101895669851648
Notiophilus quadripunctatus,Pitfall2,0.5139793381638518,0.31642110142761554,0.7072638322273435,64,25,6,NA,FALSE,5.25,0.5,2,1,1,Notiophilus,0.5,FALSE,0.5,not_fully_winged,0.7201593034059569,0.5139793381638518,0.31642110142761554,0.7072638322273435,0.05593192945945185,0.42153065623152985,5.627839078488331,5.500029025603409
Notiophilus quadripunctatus,GPD,0.719889209047067,0.4958259912506613,0.8704023197485541,64,25,6,NA,FALSE,5.25,0.5,2,1,1,Notiophilus,0.5,FALSE,0.5,not_fully_winged,0.7201593034059569,0.719889209047067,0.4958259912506613,0.8704023197485541,0.9439121169638653,0.49010639786886273,4.16312313365551,4.16312313365551
Notiophilus substriatus,Pitfall10,0.8506511229703654,0.5593147065988731,0.962350274057815,64,20,6,NA,FALSE,4.875,0.25,4,1,3,Notiophilus,0.5,FALSE,0.25,not_fully_winged,0.6879746200345557,0.8506511229703654,0.5593147065988731,0.962350274057815,1.7397170576771779,0.7659876335899545,1.7043409680664499,1.7043409680664499
Notiophilus substriatus,Pitfall8,0.7238473391453748,0.4536302280956167,0.8921859850453631,64,20,6,NA,FALSE,4.875,0.25,4,1,3,Notiophilus,0.5,FALSE,0.25,not_fully_winged,0.6879746200345557,0.7238473391453748,0.4536302280956167,0.8921859850453631,0.9636266807764328,0.5865511605121104,2.9066196364065733,2.9066196364065733
Notiophilus substriatus,Pitfall6,0.7234738508119404,0.4531732757548165,0.8920039054912549,64,20,6,NA,FALSE,4.875,0.25,4,1,3,Notiophilus,0.5,FALSE,0.25,not_fully_winged,0.6879746200345557,0.7234738508119404,0.4531732757548165,0.8920039054912549,0.9617590141954929,0.5865389960275814,2.906740200926531,2.906740200926531
Notiophilus substriatus,Pitfall4,0.6510142675554791,0.3880627230433448,0.8458562528489816,64,20,6,NA,FALSE,4.875,0.25,4,1,3,Notiophilus,0.5,FALSE,0.25,not_fully_winged,0.6879746200345557,0.6510142675554791,0.3880627230433448,0.8458562528489816,0.6235005182172975,0.5504914913051248,3.2998847990489186,3.2998847990489186
Notiophilus substriatus,Pitfall2,0.46071094887592073,0.248348145759666,0.6883635770738263,64,20,6,NA,FALSE,4.875,0.25,4,1,3,Notiophilus,0.5,FALSE,0.25,not_fully_winged,0.6879746200345557,0.46071094887592073,0.248348145759666,0.6883635770738263,-0.15748086272512699,0.4846738872203962,4.256971633710713,4.256971633710713
Notiophilus substriatus,GPD,0.6406286918315374,0.3946496686412512,0.829769799008142,64,20,6,NA,FALSE,4.875,0.25,4,1,3,Notiophilus,0.5,FALSE,0.25,not_fully_winged,0.6879746200345557,0.6406286918315374,0.3946496686412512,0.829769799008142,0.5780938865928437,0.5132157043892904,3.7966461753444603,3.7966461753444603
Parophonus maculicornis,Pitfall10,0.9018707259567686,0.5152130642233826,0.9875744846204492,64,13,6,NA,FALSE,6.5,1,2,2,0,Parophonus,1,FALSE,1,fully_winged,0.8129133566428556,0.9018707259567686,0.5152130642233826,0.9875744846204492,2.2181854581705713,1.10067061880714,0.8254395100861716,0.8254395100861716
Parophonus maculicornis,Pitfall8,0.7477195725555231,0.41386309044876446,0.9256003718463528,64,13,6,NA,FALSE,6.5,1,2,2,0,Parophonus,1,FALSE,1,fully_winged,0.8129133566428556,0.7477195725555231,0.41386309044876446,0.9256003718463528,1.0864867285604678,0.731890257736063,1.8668441684092296,1.8668441684092296
Parophonus maculicornis,Pitfall6,0.7456592227339539,0.41250805813570335,0.924477224916142,64,13,6,NA,FALSE,6.5,1,2,2,0,Parophonus,1,FALSE,1,fully_winged,0.8129133566428556,0.7456592227339539,0.41250805813570335,0.924477224916142,1.0755936792497138,0.7291839126224152,1.8807273610693647,1.8807273610693647
Parophonus maculicornis,Pitfall4,0.5365846120191057,0.23867187911402543,0.810486681304065,64,13,6,NA,FALSE,6.5,1,2,2,0,Parophonus,1,FALSE,1,fully_winged,0.8129133566428556,0.5365846120191057,0.23867187911402543,0.810486681304065,0.14660044262311267,0.6666199797541681,2.250315169766161,2.250315169766161
Parophonus maculicornis,Pitfall2,0.28071177391732044,0.08999420518305552,0.6063125386728698,64,13,6,NA,FALSE,6.5,1,2,2,0,Parophonus,1,FALSE,1,fully_winged,0.8129133566428556,0.28071177391732044,0.08999420518305552,0.6063125386728698,-0.940933720831719,0.7003938597893907,2.038521704800374,2.038521704800374
Parophonus maculicornis,GPD,0.8455545661994933,0.5263863648442181,0.9642451655542752,64,13,6,NA,FALSE,6.5,1,2,2,0,Parophonus,1,FALSE,1,fully_winged,0.8129133566428556,0.8455545661994933,0.5263863648442181,0.9642451655542752,1.7001518487819638,0.8135246149798124,1.5109796107534403,1.5109796107534403
Poecilus versicolor,Pitfall10,0.999992066855842,1.0138658373440115e-53,1,64,12,6,NA,FALSE,10.242307692307692,1,7,7,0,Poecilus,0.5,FALSE,1,fully_winged,1.0103978184681233,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Poecilus versicolor,Pitfall8,0.9999999143564262,0,1,64,12,6,NA,FALSE,10.242307692307692,1,7,7,0,Poecilus,0.5,FALSE,1,fully_winged,1.0103978184681233,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Poecilus versicolor,Pitfall6,0.9552269768838204,0.6577067660346453,0.9957963725866248,64,12,6,NA,FALSE,10.242307692307692,1,7,7,0,Poecilus,0.5,FALSE,1,fully_winged,1.0103978184681233,0.9552269768838204,0.6577067660346453,0.9957963725866248,3.06034318890788,1.2281896837696111,0.6629321931421489,0.6629321931421489
Poecilus versicolor,Pitfall4,0.8891960010235838,0.5645981619113709,0.9802618176910964,64,12,6,NA,FALSE,10.242307692307692,1,7,7,0,Poecilus,0.5,FALSE,1,fully_winged,1.0103978184681233,0.8891960010235838,0.5645981619113709,0.9802618176910964,2.0825548192987062,0.9299540456348682,1.1563173013263792,1.1563173013263792
Poecilus versicolor,Pitfall2,0.8825035715090804,0.5552815962249055,0.9783460533219768,64,12,6,NA,FALSE,10.242307692307692,1,7,7,0,Poecilus,0.5,FALSE,1,fully_winged,1.0103978184681233,0.8825035715090804,0.5552815962249055,0.9783460533219768,2.0163548985347575,0.9154698031811245,1.1931964503453993,1.1931964503453993
Poecilus versicolor,GPD,0.872795142728785,0.5246181616425446,0.9770955164042404,64,12,6,NA,FALSE,10.242307692307692,1,7,7,0,Poecilus,0.5,FALSE,1,fully_winged,1.0103978184681233,0.872795142728785,0.5246181616425446,0.9770955164042404,1.9259020330724628,0.9323212742791932,1.1504528156459142,1.1504528156459142
Pterostichus madidus,Pitfall10,0.9999995938162058,0,1,64,13,6,NA,FALSE,15.75,0,8,0,8,Pterostichus,0,FALSE,0,not_fully_winged,1.1972805581256194,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus madidus,Pitfall8,0.9999994936415928,0,1,64,13,6,NA,FALSE,15.75,0,8,0,8,Pterostichus,0,FALSE,0,not_fully_winged,1.1972805581256194,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus madidus,Pitfall6,0.999996842467149,8.571693898329144e-216,1,64,13,6,NA,FALSE,15.75,0,8,0,8,Pterostichus,0,FALSE,0,not_fully_winged,1.1972805581256194,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus madidus,Pitfall4,0.9999760492779758,5.92049532103044e-78,1,64,13,6,NA,FALSE,15.75,0,8,0,8,Pterostichus,0,FALSE,0,not_fully_winged,1.1972805581256194,0.9999760492779758,1e-5,0.99999,10.63948813640415,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus madidus,Pitfall2,0.5298125318937478,0.22776147322280632,0.811498726944149,64,13,6,NA,FALSE,15.75,0,8,0,8,Pterostichus,0,FALSE,0,not_fully_winged,1.1972805581256194,0.5298125318937478,0.22776147322280632,0.811498726944149,0.11939174707834081,0.6838705666475052,2.138218955289997,2.138218955289997
Pterostichus madidus,GPD,0.9418755436789964,0.49675445205795166,0.9962549030489566,64,13,6,NA,FALSE,15.75,0,8,0,8,Pterostichus,0,FALSE,0,not_fully_winged,1.1972805581256194,0.9418755436789964,0.49675445205795166,0.9962549030489566,2.785286636364481,1.4276882706475784,0.4906064086101009,0.4906064086101009
Pterostichus melanarius,Pitfall10,0.9999998018492062,0,1,64,9,6,NA,FALSE,15.283214285714285,0.5,10,5,5,Pterostichus,0,FALSE,0.5,not_fully_winged,1.1842147023904952,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus melanarius,Pitfall8,0.999999877074606,0,1,64,9,6,NA,FALSE,15.283214285714285,0.5,10,5,5,Pterostichus,0,FALSE,0.5,not_fully_winged,1.1842147023904952,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus melanarius,Pitfall6,0.999999024781646,0,1,64,9,6,NA,FALSE,15.283214285714285,0.5,10,5,5,Pterostichus,0,FALSE,0.5,not_fully_winged,1.1842147023904952,0.99999,1e-5,0.99999,11.51291546492478,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus melanarius,Pitfall4,0.9999851474417412,2.0498635187486564e-129,1,64,9,6,NA,FALSE,15.283214285714285,0.5,10,5,5,Pterostichus,0,FALSE,0.5,not_fully_winged,1.1842147023904952,0.9999851474417412,1e-5,0.99999,11.117323581561948,5.873936461695155,0.02898287815822728,0.02898287815822728
Pterostichus melanarius,Pitfall2,0.29744489120114526,0.05605554780213721,0.7511461463152336,64,9,6,NA,FALSE,15.283214285714285,0.5,10,5,5,Pterostichus,0,FALSE,0.5,not_fully_winged,1.1842147023904952,0.29744489120114526,0.05605554780213721,0.7511461463152336,-0.8594948766531979,1.0021578166374958,0.9956982951623842,0.9956982951623842
Pterostichus melanarius,GPD,0.6715770501957375,0.2782519094625716,0.9155837799065668,64,9,6,NA,FALSE,15.283214285714285,0.5,10,5,5,Pterostichus,0,FALSE,0.5,not_fully_winged,1.1842147023904952,0.6715770501957375,0.2782519094625716,0.9155837799065668,0.7153264939567571,0.8512631705938505,1.3799784721411155,1.3799784721411155
Trechus quadristriatus,Pitfall10,0.8736421553335835,0.6030593498957069,0.9691976338349826,64,23,6,NA,FALSE,3.6857142857142855,0.6875,16,11,5,Trechus,0.6770833333333333,FALSE,0.6875,not_fully_winged,0.5665216659489734,0.8736421553335835,0.6030593498957069,0.9691976338349826,1.9335529398572289,0.7731245393648019,1.673019810587735,1.673019810587735
Trechus quadristriatus,Pitfall8,0.8049334213900714,0.5313320925874503,0.9375757933014688,64,23,6,NA,FALSE,3.6857142857142855,0.6875,16,11,5,Trechus,0.6770833333333333,FALSE,0.6875,not_fully_winged,0.5665216659489734,0.8049334213900714,0.5313320925874503,0.9375757933014688,1.4174186385913943,0.6591458337559325,2.301637777859855,2.301637777859855
Trechus quadristriatus,Pitfall6,0.8032694667291592,0.5293530316858703,0.9367998687287368,64,23,6,NA,FALSE,3.6857142857142855,0.6875,16,11,5,Trechus,0.6770833333333333,FALSE,0.6875,not_fully_winged,0.5665216659489734,0.8032694667291592,0.5293530316858703,0.9367998687287368,1.4068552917010229,0.6578102052181435,2.310993832114625,2.310993832114625
Trechus quadristriatus,Pitfall4,0.6636100794349797,0.3972534569520475,0.8551737403380687,64,23,6,NA,FALSE,3.6857142857142855,0.6875,16,11,5,Trechus,0.6770833333333333,FALSE,0.6875,not_fully_winged,0.5665216659489734,0.6636100794349797,0.3972534569520475,0.8551737403380687,0.6794237822215766,0.5593602328467843,3.1960739929196325,3.1960739929196325
Trechus quadristriatus,Pitfall2,0.5153021843219041,0.2888763273821082,0.7356155637960399,64,23,6,NA,FALSE,3.6857142857142855,0.6875,16,11,5,Trechus,0.6770833333333333,FALSE,0.6875,not_fully_winged,0.5665216659489734,0.5153021843219041,0.2888763273821082,0.7356155637960399,0.06122785796054932,0.49085487288054275,4.150436622376243,4.150436622376243
Trechus quadristriatus,GPD,0.622887916545191,0.3885758428499491,0.811065871028854,64,23,6,NA,FALSE,3.6857142857142855,0.6875,16,11,5,Trechus,0.6770833333333333,FALSE,0.6875,not_fully_winged,0.5665216659489734,0.622887916545191,0.3885758428499491,0.811065871028854,0.5018241465088789,0.48730953874649857,4.21104783760428,4.21104783760428
