world_id,scenario,delta_alpha_med,delta_alpha_p10,delta_alpha_p90,delta_gamma_med,delta_gamma_p10,delta_gamma_p90,delta_occupancy_med,beta_signature,replicate_id,n_regional_species,n_genera,n_families,mean_species_per_genus,cv_species_per_genus,prop_monotypic_genera,mean_genera_per_family,cv_genera_per_family,prop_difficult_genera,n_observed_species,true_alpha_q0,true_gamma,true_mean_occupancy,true_mean_bray_curtis
3,family_level,-76.70032387121356,-77.83116288745579,-75.11206608958264,-90.7869481765835,-92.66077118613727,-90.21833195706029,158.92794987817612,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
3,genus_level,-21.83273004381788,-23.811025371629782,-20.337816951488755,-56.23800383877159,-58.160585524532394,-55.7469007888901,79.80971334208411,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
3,mixed_rtu_reporting,64.05802634090476,61.624586486448116,64.65383867983869,42.41842610364683,40.584006505828135,43.14363616533973,15.009166875540712,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
3,observed_congeneric_error,46.57560600230857,44.821400642360516,48.076486164155995,0,0,0,46.57560600230858,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
3,rare_species_to_genus,0,0,0,-1.5238095238095237,-1.883364953272756,-1.2114138412516557,1.5473887814313365,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
3,rare_weighted_error,47.30424842827206,45.21160487170235,47.879998011749095,0,0,0,47.30424842827206,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
3,regional_congeneric_error,59.59984609465179,58.77900956129728,62.46994590603836,58.959537572254334,57.77847655191108,59.93481331257017,0.10404547948573852,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468
4,difficult_genera_to_genus,0,0,0,-2.5641025641025643,-4.210526315789474,0,2.6315789473684243,apparent_homogenisation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,drop_unresolved,-44.319264805990464,-44.91053937573463,-43.6242429932867,-47.22222222222222,-48.78904109589041,-41.67557932263814,4.574898785425101,apparent_homogenisation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,family_level,-22.256097560975615,-31.229111390401712,-16.092701487374605,-60,-66.64955070603338,-53.11740890688259,92.49701314217444,apparent_homogenisation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,genus_level,-0.5830903790087437,-0.6898477866219768,0,-12.5,-19.897304236200256,-7.287449392712553,13.619325281132868,apparent_homogenisation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,mixed_rtu_reporting,76.29870129870129,76.02871563371895,78.36544026457216,84.21052631578948,73.19640564826702,86.3076923076923,-4.464925755248335,apparent_differentiation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,observed_congeneric_error,10.787172011661811,5.88316286388671,16.806515518379925,0,0,0,10.787172011661811,apparent_homogenisation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,rare_species_to_genus,0,0,0,0,0,0,0,no_meaningful_change,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,rare_weighted_error,11.661807580174935,6.0735841256717675,18.264674393706656,0,0,0,11.661807580174928,apparent_homogenisation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
4,regional_congeneric_error,66.77966101694916,55.46842778923417,72.90881161848904,85.36585365853658,82.94736842105263,96.36977058029689,-11.015531660692949,apparent_differentiation,1,182,93,35,1.956989247311828,0.5583083194270289,0.40860215053763443,2.657142857142857,2.716836421050109,0.17204301075268819,41,2.75,41,0.05962059620596206,0.9479552052048774
5,difficult_genera_to_genus,-11.333228396033379,-15.528888353157942,-9.30212780031717,-21.153846153846153,-27.05128205128205,-17.307692307692307,11.869258962115774,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,drop_unresolved,-36.9992066640222,-37.06012221565149,-36.53818866569835,-22.388059701492537,-22.618590217230675,-21.527272727272727,-18.825900894028617,apparent_differentiation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,family_level,-93.1528411773965,-93.59893662790061,-93.06180328524636,-97.43589743589743,-97.43589743589743,-96.7948717948718,148.06517311608962,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,genus_level,-41.0790206714558,-42.16500179810855,-40.920010774527285,-71.15384615384616,-72.56410256410257,-70.76923076923077,104.40946534445668,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,mixed_rtu_reporting,58.70107022430729,57.636082651714304,58.87283480816436,28.846153846153847,27.435897435897438,29.230769230769226,23.17097987558176,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,observed_congeneric_error,104.98198339338869,98.98739839998626,110.62056402884284,0,0,0,104.98198339338866,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,rare_species_to_genus,-0.09444356996695168,-0.22854155501070916,-0.06658118172403128,-1.2820512820512822,-2.307692307692308,-0.6410256410256411,1.2030311888646488,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,rare_weighted_error,105.6556478145073,100.79796275135126,112.81575693084383,0,0,0,105.65564781450726,apparent_homogenisation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
5,regional_congeneric_error,284.10062479447555,275.79828321977004,287.3531048983287,330.12820512820514,316.9230769230769,332.6923076923077,-10.55245942943379,apparent_differentiation,1,682,47,5,14.51063829787234,0.4778615232991751,0,9.4,1.998188405425344,0.3191489361702128,156,50.023622047244096,156,0.32066424389259035,0.7014347216641001
6,difficult_genera_to_genus,-1.4247208317289137,-3.3146143177406473,-0.8369507381729531,-2.816901408450704,-6.447574334898278,-2.7777777777777777,2.0056022408963554,apparent_homogenisation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,drop_unresolved,-47.10389903087672,-48.01939072786695,-45.34623242221233,-45.80152671755725,-46.5811587793012,-42.282016785188034,-3.0664411151714583,apparent_differentiation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,family_level,-51.38121546961326,-56.00521792559702,-49.189367768168424,-61.971830985915496,-64.16666666666666,-57.55868544600939,21.7436974789916,apparent_homogenisation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,genus_level,-7.352316192095202,-13.760795309354144,-4.16779040494286,-15.277777777777779,-25.093896713615024,-11.737089201877936,9.87038883349951,apparent_homogenisation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,mixed_rtu_reporting,88.73778155546111,83.03170537415073,92.28999594977722,84.50704225352112,73.5093896713615,85.55555555555556,3.2603739170086645,apparent_homogenisation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,observed_congeneric_error,16.744581385465352,13.425424280688382,23.550333234542823,0,0,0,16.74458138546537,apparent_homogenisation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,rare_species_to_genus,0,0,0,0,0,0,0,no_meaningful_change,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,rare_weighted_error,16.82957926051847,14.052112866207635,24.846022384505222,0,0,0,16.829579260518493,apparent_homogenisation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
6,regional_congeneric_error,73.03231151615576,62.660832228125486,86.96378720682156,79.16666666666667,70.27777777777777,85.91549295774647,-4.765161878704963,apparent_differentiation,1,259,142,49,1.823943661971831,0.6273258959427028,0.5492957746478874,2.8979591836734695,3.136034047705801,0.2676056338028169,72,29.4125,71,0.41426056338028167,0.46716761837959964
7,difficult_genera_to_genus,0,0,0,0,0,0,0,no_meaningful_change,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,drop_unresolved,-49.399519615692554,-49.60749699495022,-49.197964105301125,-50,-50,-49.8159509202454,0.9053497942386819,apparent_homogenisation,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,family_level,-21.53344208809135,-24.083746835443037,-19.925274725274726,-62.65060240963855,-64.88980311489863,-61.64560681751396,110.27935399388913,apparent_homogenisation,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,genus_level,0,0,0,0,0,0,0,no_meaningful_change,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,mixed_rtu_reporting,97.0496894409938,95.61343719571568,97.58120717781402,100,98.05465765501029,100,-1.1999999999999984,apparent_differentiation,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,observed_congeneric_error,0,0,0,0,0,0,0,no_meaningful_change,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,rare_species_to_genus,0,0,0,0,0,0,0,no_meaningful_change,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,rare_weighted_error,0,0,0,0,0,0,0,no_meaningful_change,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
7,regional_congeneric_error,0,0,0,0,0,0,0,no_meaningful_change,1,174,174,38,1,0,1,4.578947368421052,0.6955069125597039,0.3103448275862069,83,15.707317073170731,83,0.1892447840141052,0.839011167742073
8,difficult_genera_to_genus,-1.8815970628728846,-3.3977998719982647,-1.4909376388911073,-4.225352112676056,-5.774647887323944,-3.098591549295775,2.228870344127784,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,drop_unresolved,-39.637742207245154,-39.924996073062,-39.47285344792789,-39.05579399141631,-39.54815177745114,-39.05579399141631,-0.6428297883980666,apparent_differentiation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,family_level,-75.48311990686845,-76.2390995119622,-72.6419595890533,-83.45070422535211,-84.92957746478874,-82.32394366197184,56.1042641817323,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,genus_level,-19.083608880491262,-19.38164102051345,-17.985857271434014,-35.91549295774648,-35.91549295774648,-34.57746478873239,25.740941455901336,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,mixed_rtu_reporting,65.07572280862779,63.89229822551846,65.36814177510229,64.08450704225352,63.87323943661972,65.42253521126761,-0.0912329437863175,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,observed_congeneric_error,20.547945205479444,19.992534198085295,21.30667894512399,0,0,0,20.54794520547946,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,rare_species_to_genus,-0.06984866123399268,-0.23128230106723302,0,-0.704225352112676,-1.619718309859155,-0.14084507042253533,0.7092198581560322,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,rare_weighted_error,20.670127418593676,19.565765473933826,21.374576134453065,0,0,0,20.670127418593687,apparent_homogenisation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
8,regional_congeneric_error,53.464892152363454,52.713439570899794,54.75309648903199,117.25352112676056,116.26760563380282,124.85915492957747,-29.496998926568196,apparent_differentiation,1,896,321,55,2.791277258566978,0.6882557467886364,0.32710280373831774,5.836363636363636,4.501418295702476,0.12149532710280374,284,117.78378378378379,284,0.4147316330414922,0.6893994393954042
9,difficult_genera_to_genus,0,-0.1759530791788794,0,-0.8928571428571429,-1.945701357466063,0,0.6050038308102911,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,drop_unresolved,-48.41149773071105,-48.88354477773138,-47.89378737204824,-38.12154696132597,-38.51310700472712,-37.07317073170732,-16.755848158005335,apparent_differentiation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,family_level,-70.38123167155426,-71.48533844889012,-65.82891566265059,-88.39285714285714,-89.58791208791209,-86.72014260249554,155.1770809835326,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,genus_level,-4.775280898876412,-6.594134897360706,-2.6652953276520743,-37.254901960784316,-39.80769230769231,-36.46103896103896,52.937135005152875,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,mixed_rtu_reporting,93.82022471910112,91.61935483870968,95.81472230384955,61.607142857142854,59.50603318250377,63.18181818181818,19.764747816788457,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,observed_congeneric_error,75.95307917888566,71.02409638554218,81.20032885722115,0,0,0,75.95307917888564,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,rare_species_to_genus,0,-0.20000000000000018,0,-0.8928571428571429,-1.9037433155080212,-0.3571428571428575,0.9009009009009056,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,rare_weighted_error,80.48780487804879,71.78585308977848,82.82846441947564,0,0,0,80.48780487804879,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
9,regional_congeneric_error,258,237.39850899197967,274.6053713346122,226.92307692307693,213.89285714285717,243.29481792717087,7.442472882312376,apparent_homogenisation,1,665,122,20,5.450819672131147,0.6324932353084338,0.08196721311475409,6.1,3.4702046422547936,0.06557377049180328,128,8.317073170731707,112,0.0742595818815331,0.9152668106296566
10,difficult_genera_to_genus,-0.7179487179487201,-1.3181133106078216,-0.6089117220998407,-5.8201058201058204,-7.4144218814753415,-4.859440827269246,5.299145299145289,apparent_homogenisation,1,677,290,70,2.3344827586206898,0.6276978018269801,0.33448275862068966,4.142857142857143,4.801327887920726,0.16206896551724137,465,31.451612903225808,385,0.08169250104733976,0.949492681156289
10,drop_unresolved,-44.44444444444444,-44.64732042704251,-44.340966447780445,-36.348408710217754,-37.058863474314435,-35.892245861555324,-12.570154083878785,apparent_differentiation,1,677,290,70,2.3344827586206898,0.6276978018269801,0.33448275862068966,4.142857142857143,4.801327887920726,0.16206896551724137,465,31.451612903225808,385,0.08169250104733976,0.949492681156289
10,family_level,-58.21643286573146,-59.78591997454459,-56.917874591598306,-84.21052631578948,-85.22598214097232,-82.41847041847042,163.24316478891126,apparent_homogenisation,1,677,290,70,2.3344827586206898,0.6276978018269801,0.33448275862068966,4.142857142857143,4.801327887920726,0.16206896551724137,465,31.451612903225808,385,0.08169250104733976,0.949492681156289
10,genus_level,-4.80961923847696,-5.7679566155952156,-4.4387955232016205,-40.26315789473684,-40.87861744554658,-38.23652070300864,59.97916711876915,apparent_homogenisation,1,677,290,70,2.3344827586206898,0.6276978018269801,0.33448275862068966,4.142857142857143,4.801327887920726,0.16206896551724137,465,31.451612903225808,385,0.08169250104733976,0.949492681156289
10,mixed_rtu_reporting,78.95277207392199,76.70956964441969,80.67429440161109,57.93650793650794,55.766983672495485,59.29532947650627,13.306780308111405,apparent_homogenisation,1,677,290,70,2.3344827586206898,0.6276978018269801,0.33448275862068966,4.142857142857143,4.801327887920726,0.16206896551724137,465,31.451612903225808,385,0.08169250104733976,0.949492681156289
10,observed_congeneric_error,47.6847290640394,41.81662203856632,50.15908740558038,0,0,0,47.684729064039416,apparent_homogenisation,1,677,290,70,2.3344827586206898,0.6276978018269801,0.33448275862068966,4.142857142857143,4.801327887920726,0.16206896551724137,465,31.451612903225808,385,0.08169250104733976,0.949492681156289
