world_id,scenario,delta_alpha_med,delta_alpha_p10,delta_alpha_p90,delta_gamma_med,delta_gamma_p10,delta_gamma_p90,delta_occupancy_med,beta_signature,replicate_id,n_regional_species,n_genera,n_families,mean_species_per_genus,cv_species_per_genus,prop_monotypic_genera,mean_genera_per_family,cv_genera_per_family,prop_difficult_genera,n_observed_species,true_alpha_q0,true_gamma,true_mean_occupancy,true_mean_bray_curtis,n_sites,species_per_genus_concentration,genera_per_family_concentration,difficult_genus_fraction,occupancy_mean,occupancy_precision,mean_abundance,abundance_nb_size,occupancy_abundance_slope,observed_selection_bias,environmental_gradient_strength,realised_mean_error,realised_unresolved_rate,n_eligible_source_species,regional_to_observed_ratio,observed_fraction,species_per_family,taxonomic_compression_genus,taxonomic_compression_family,log_regional_to_observed,log_mean_species_per_genus,log_mean_genera_per_family,log_species_per_family,log_n_sites
2,drop_unresolved,-35.45869813475448,-35.59184853742428,-34.23369738854009,-26.993865030674847,-27.921835829530117,-25.577788845594196,-11.585606690001768,apparent_differentiation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0,0.2002507383583459,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,family_level,-93.91035092892952,-94.74512707143194,-93.52934331447709,-96.21848739495799,-96.47058823529412,-95.96638655462185,52.705936142650316,apparent_homogenisation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0,NA,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,genus_level,-44.75818342671778,-47.634015039333946,-44.39678739102492,-63.02521008403362,-65.63025210084034,-61.260504201680675,49.88589309241484,apparent_homogenisation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0,NA,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,mixed_rtu_reporting,54.895311117664406,52.12102614068628,55.224331399968456,36.97478991596638,34.36974789915966,38.739495798319325,13.187080186225243,apparent_homogenisation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0,0.20018150945703272,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,observed_congeneric_error,54.33303756285123,51.2245091763903,58.03730257589893,0,0,0,54.333037562851246,apparent_homogenisation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0.0905049340777119,0,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,rare_species_to_genus,-0.17006802721088393,-0.21354593188389098,-0.08303874795389476,-0.8403361344537815,-0.8403361344537815,-0.5882352941176472,0.6630227430943537,apparent_homogenisation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0,0.043319900981085784,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,rare_weighted_error,54.59923099674652,51.31743835449013,57.97480313368449,0,0,0,54.59923099674655,apparent_homogenisation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0.09013757892881949,0,215,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
2,regional_congeneric_error,207.57172434191062,204.4296479669489,209.19227504562986,253.78151260504202,241.5966386554622,267.7310924369748,-13.061674117132123,apparent_differentiation,1,905,97,9,9.329896907216495,0.4732339300529294,0,10.777777777777779,2.652771838481015,0.27835051546391754,238,127.81308411214954,238,0.5370297651770989,0.5744197997220489,107,7.642853645805735,7.1328836311004125,0.2771213624626398,0.5967337726755068,19.84332107391674,35.86372770613525,5.554643740935717,0.7897485357825644,-0.4216805254109204,0.44134094193577766,0.0999672411189437,0,238,3.802521008403361,0.26298342541436465,100.55555555555556,9.329896907216495,100.55555555555556,0.5800716221486913,0.9698768449389585,1.03252922482692,2.0024060697658785,2.0293837776852097
3,difficult_genera_to_genus,-7.59686963160909,-8.342641073925067,-4.859841197663438,-17.65834932821497,-20.895127993393892,-14.56782786151588,12.338557993730406,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0,0.310158219811763,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,drop_unresolved,-39.42251717312841,-39.75983649821474,-38.97626116299758,-29.906542056074766,-30.053906049456664,-28.973299569061265,-13.813196229648678,apparent_differentiation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0,0.20103652309929018,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,family_level,-76.70032387121356,-77.83116288745579,-75.11206608958264,-90.7869481765835,-92.66077118613727,-90.21833195706029,158.92794987817612,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0,NA,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,genus_level,-21.83273004381788,-23.811025371629782,-20.337816951488755,-56.23800383877159,-58.160585524532394,-55.7469007888901,79.80971334208411,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0,NA,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,mixed_rtu_reporting,64.05802634090476,61.624586486448116,64.65383867983869,42.41842610364683,40.584006505828135,43.14363616533973,15.009166875540712,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0,0.20011509613749448,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,observed_congeneric_error,46.57560600230857,44.821400642360516,48.076486164155995,0,0,0,46.57560600230858,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0.07621056416638354,0,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,rare_species_to_genus,0,0,0,-1.5238095238095237,-1.883364953272756,-1.2114138412516557,1.5473887814313365,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0,0.00598890008673967,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
3,rare_weighted_error,47.30424842827206,45.21160487170235,47.879998011749095,0,0,0,47.30424842827206,apparent_homogenisation,1,965,317,42,3.0441640378548898,1.147121508993474,0.5236593059936908,7.5476190476190474,4.723642165637426,0.3028391167192429,547,92.82142857142857,530,0.17513477088948787,0.80480163861468,56,0.34321742339525374,3.900698373070918,0.30338381500914696,0.21136317435186355,7.332960667903535,8.425801085541025,4.291826774191577,0.47401757101761177,-0.2623090981505811,0.4573342432267964,0.07641013866445252,0,400.2,1.7641681901279707,0.566839378238342,22.976190476190474,3.0441640378548898,22.976190476190474,0.24653998701036178,0.4834680511260411,0.877809971819851,1.361278022945892,1.7481880270062005
