Chisq,Df,Pr(>Chisq)
2.4167482076974824,1,0.12004388950586478
61.63308117530026,5,5.585331553081334e-12
0.09701576758127549,1,0.7554406533878326
5.144841954489539,1,0.023315532657237695
6.880905422417284,5,0.22964927566327242
