Chisq,Df,Pr(>Chisq)
1.3763291929441168,1,0.2407274102342328
228.14604456666873,5,2.6702518930079344e-47
3.8903864225066513,1,0.04856324872256284
0.13003180784452742,1,0.7183990617335886
